data;
param V := 169;
param E := 
60 120 1
60 132 1
60 144 1
60 156 1
60 61 1
60 62 1
60 63 1
60 64 1
60 73 1
60 86 1
60 99 1
60 112 1
60 125 1
60 138 1
60 151 1
60 164 1
60 59 1
60 58 1
60 57 1
60 56 1
60 55 1
60 54 1
60 53 1
60 52 1
60 48 1
60 47 1
60 46 1
60 36 1
60 34 1
60 32 1
60 24 1
60 21 1
60 18 1
60 12 1
60 8 1
60 4 1
61 75 1
61 89 1
61 103 1
61 73 1
61 85 1
61 97 1
61 109 1
61 121 1
61 133 1
61 145 1
61 157 1
61 62 1
61 63 1
61 64 1
61 74 1
61 87 1
61 100 1
61 113 1
61 126 1
61 139 1
61 152 1
61 165 1
61 60 1
61 59 1
61 58 1
61 57 1
61 56 1
61 55 1
61 54 1
61 53 1
61 52 1
61 49 1
61 48 1
61 47 1
61 37 1
61 35 1
61 33 1
61 25 1
61 22 1
61 19 1
61 9 1
61 5 1
62 76 1
62 90 1
62 74 1
62 86 1
62 98 1
62 110 1
62 122 1
62 134 1
62 146 1
62 158 1
62 63 1
62 64 1
62 75 1
62 88 1
62 101 1
62 114 1
62 127 1
62 140 1
62 153 1
62 166 1
62 61 1
62 60 1
62 59 1
62 58 1
62 57 1
62 56 1
62 55 1
62 54 1
62 53 1
62 52 1
62 50 1
62 49 1
62 48 1
62 38 1
62 36 1
62 34 1
62 23 1
62 20 1
62 10 1
62 6 1
63 77 1
63 75 1
63 87 1
63 99 1
63 111 1
63 123 1
63 135 1
63 147 1
63 159 1
63 64 1
63 76 1
63 89 1
63 102 1
63 115 1
63 128 1
63 141 1
63 154 1
63 167 1
63 62 1
63 61 1
63 60 1
63 59 1
63 58 1
63 57 1
63 56 1
63 55 1
63 54 1
63 53 1
63 52 1
63 51 1
63 50 1
63 49 1
63 37 1
63 35 1
63 24 1
63 21 1
63 11 1
63 7 1
64 76 1
64 88 1
64 100 1
64 112 1
64 124 1
64 136 1
64 148 1
64 160 1
64 77 1
64 90 1
64 103 1
64 116 1
64 129 1
64 142 1
64 155 1
64 168 1
64 63 1
64 62 1
64 61 1
64 60 1
64 59 1
64 58 1
64 57 1
64 56 1
64 55 1
64 54 1
64 53 1
64 52 1
64 51 1
64 50 1
64 38 1
64 36 1
64 25 1
64 22 1
64 12 1
64 8 1
65 79 1
65 93 1
65 107 1
65 121 1
65 135 1
65 149 1
65 163 1
65 66 1
65 67 1
65 68 1
65 69 1
65 70 1
65 71 1
65 72 1
65 73 1
65 74 1
65 75 1
65 76 1
65 77 1
65 78 1
65 91 1
65 104 1
65 117 1
65 130 1
65 143 1
65 156 1
65 53 1
65 52 1
65 41 1
65 39 1
65 29 1
65 26 1
65 17 1
65 13 1
65 5 1
65 0 1
66 80 1
66 94 1
66 108 1
66 122 1
66 136 1
66 150 1
66 164 1
66 78 1
66 67 1
66 68 1
66 69 1
66 70 1
66 71 1
66 72 1
66 73 1
66 74 1
66 75 1
66 76 1
66 77 1
66 79 1
66 92 1
66 105 1
66 118 1
66 131 1
66 144 1
66 157 1
66 65 1
66 54 1
66 53 1
66 52 1
66 42 1
66 40 1
66 30 1
66 27 1
66 18 1
66 14 1
66 6 1
66 1 1
67 81 1
67 95 1
67 109 1
67 123 1
67 137 1
67 151 1
67 165 1
67 79 1
67 91 1
67 68 1
67 69 1
67 70 1
67 71 1
67 72 1
67 73 1
67 74 1
67 75 1
67 76 1
67 77 1
67 80 1
67 93 1
67 106 1
67 119 1
67 132 1
67 145 1
67 158 1
67 66 1
67 65 1
67 55 1
67 54 1
67 53 1
67 43 1
67 41 1
67 39 1
67 31 1
67 28 1
67 19 1
67 15 1
67 7 1
67 2 1
68 82 1
68 96 1
68 110 1
68 124 1
68 138 1
68 152 1
68 166 1
68 80 1
68 92 1
68 104 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
68 76 1
68 77 1
68 81 1
68 94 1
68 107 1
68 120 1
68 133 1
68 146 1
68 159 1
68 67 1
68 66 1
68 65 1
68 56 1
68 55 1
68 54 1
68 44 1
68 42 1
68 40 1
68 32 1
68 29 1
68 26 1
68 20 1
68 16 1
68 8 1
68 3 1
69 83 1
69 97 1
69 111 1
69 125 1
69 139 1
69 153 1
69 167 1
69 81 1
69 93 1
69 105 1
69 117 1
69 70 1
69 71 1
69 72 1
69 73 1
69 74 1
69 75 1
69 76 1
69 77 1
69 82 1
69 95 1
69 108 1
69 121 1
69 134 1
69 147 1
69 160 1
69 68 1
69 67 1
69 66 1
69 65 1
69 57 1
69 56 1
69 55 1
69 45 1
69 43 1
69 41 1
69 33 1
69 30 1
69 27 1
69 21 1
69 17 1
69 13 1
69 9 1
69 4 1
70 84 1
70 98 1
70 112 1
70 126 1
70 140 1
70 154 1
70 168 1
70 82 1
70 94 1
70 106 1
70 118 1
70 130 1
70 71 1
70 72 1
70 73 1
70 74 1
70 75 1
70 76 1
70 77 1
70 83 1
70 96 1
70 109 1
70 122 1
70 135 1
70 148 1
70 161 1
70 69 1
70 68 1
70 67 1
70 66 1
70 65 1
70 58 1
70 57 1
70 56 1
70 46 1
70 44 1
70 42 1
70 34 1
70 31 1
70 28 1
70 22 1
70 18 1
70 14 1
70 10 1
70 5 1
70 0 1
71 85 1
71 99 1
71 113 1
71 127 1
71 141 1
71 155 1
71 83 1
71 95 1
71 107 1
71 119 1
71 131 1
71 143 1
71 72 1
71 73 1
71 74 1
71 75 1
71 76 1
71 77 1
71 84 1
71 97 1
71 110 1
71 123 1
71 136 1
71 149 1
71 162 1
71 70 1
71 69 1
71 68 1
71 67 1
71 66 1
71 65 1
71 59 1
71 58 1
71 57 1
71 47 1
71 45 1
71 43 1
71 35 1
71 32 1
71 29 1
71 23 1
71 19 1
71 15 1
71 11 1
71 6 1
71 1 1
72 86 1
72 100 1
72 114 1
72 128 1
72 142 1
72 84 1
72 96 1
72 108 1
72 120 1
72 132 1
72 144 1
72 156 1
72 73 1
72 74 1
72 75 1
72 76 1
72 77 1
72 85 1
72 98 1
72 111 1
72 124 1
72 137 1
72 150 1
72 163 1
72 71 1
72 70 1
72 69 1
72 68 1
72 67 1
72 66 1
72 65 1
72 60 1
72 59 1
72 58 1
72 48 1
72 46 1
72 44 1
72 36 1
72 33 1
72 30 1
72 24 1
72 20 1
72 16 1
72 12 1
72 7 1
72 2 1
73 87 1
73 101 1
73 115 1
73 129 1
73 85 1
73 97 1
73 109 1
73 121 1
73 133 1
73 145 1
73 157 1
73 74 1
73 75 1
73 76 1
73 77 1
73 86 1
73 99 1
73 112 1
73 125 1
73 138 1
73 151 1
73 164 1
73 72 1
73 71 1
73 70 1
73 69 1
73 68 1
73 67 1
73 66 1
73 65 1
73 61 1
73 60 1
73 59 1
73 49 1
73 47 1
73 45 1
73 37 1
73 34 1
73 31 1
73 25 1
73 21 1
73 17 1
73 8 1
73 3 1
74 88 1
74 102 1
74 116 1
74 86 1
74 98 1
74 110 1
74 122 1
74 134 1
74 146 1
74 158 1
74 75 1
74 76 1
74 77 1
74 87 1
74 100 1
74 113 1
74 126 1
74 139 1
74 152 1
74 165 1
74 73 1
74 72 1
74 71 1
74 70 1
74 69 1
74 68 1
74 67 1
74 66 1
74 65 1
74 62 1
74 61 1
74 60 1
74 50 1
74 48 1
74 46 1
74 38 1
74 35 1
74 32 1
74 22 1
74 18 1
74 9 1
74 4 1
75 89 1
75 103 1
75 87 1
75 99 1
75 111 1
75 123 1
75 135 1
75 147 1
75 159 1
75 76 1
75 77 1
75 88 1
75 101 1
75 114 1
75 127 1
75 140 1
75 153 1
75 166 1
75 74 1
75 73 1
75 72 1
75 71 1
75 70 1
75 69 1
75 68 1
75 67 1
75 66 1
75 65 1
75 63 1
75 62 1
75 61 1
75 51 1
75 49 1
75 47 1
75 36 1
75 33 1
75 23 1
75 19 1
75 10 1
75 5 1
76 90 1
76 88 1
76 100 1
76 112 1
76 124 1
76 136 1
76 148 1
76 160 1
76 77 1
76 89 1
76 102 1
76 115 1
76 128 1
76 141 1
76 154 1
76 167 1
76 75 1
76 74 1
76 73 1
76 72 1
76 71 1
76 70 1
76 69 1
76 68 1
76 67 1
76 66 1
76 65 1
76 64 1
76 63 1
76 62 1
76 50 1
76 48 1
76 37 1
76 34 1
76 24 1
76 20 1
76 11 1
76 6 1
77 89 1
77 101 1
77 113 1
77 125 1
77 137 1
77 149 1
77 161 1
77 90 1
77 103 1
77 116 1
77 129 1
77 142 1
77 155 1
77 168 1
77 76 1
77 75 1
77 74 1
77 73 1
77 72 1
77 71 1
77 70 1
77 69 1
77 68 1
77 67 1
77 66 1
77 65 1
77 64 1
77 63 1
77 51 1
77 49 1
77 38 1
77 35 1
77 25 1
77 21 1
77 12 1
77 7 1
78 92 1
78 106 1
78 120 1
78 134 1
78 148 1
78 162 1
78 79 1
78 80 1
78 81 1
78 82 1
78 83 1
78 84 1
78 85 1
78 86 1
78 87 1
78 88 1
78 89 1
78 90 1
78 91 1
78 104 1
78 117 1
78 130 1
78 143 1
78 156 1
78 66 1
78 65 1
78 54 1
78 52 1
78 42 1
78 39 1
78 30 1
78 26 1
78 18 1
78 13 1
78 6 1
78 0 1
79 93 1
79 107 1
79 121 1
79 135 1
79 149 1
79 163 1
79 91 1
79 80 1
79 81 1
79 82 1
79 83 1
79 84 1
79 85 1
79 86 1
79 87 1
79 88 1
79 89 1
79 90 1
79 92 1
79 105 1
79 118 1
79 131 1
79 144 1
79 157 1
79 78 1
79 67 1
79 66 1
79 65 1
79 55 1
79 53 1
79 43 1
79 40 1
79 31 1
79 27 1
79 19 1
79 14 1
79 7 1
79 1 1
80 94 1
80 108 1
80 122 1
80 136 1
80 150 1
80 164 1
80 92 1
80 104 1
80 81 1
80 82 1
80 83 1
80 84 1
80 85 1
80 86 1
80 87 1
80 88 1
80 89 1
80 90 1
80 93 1
80 106 1
80 119 1
80 132 1
80 145 1
80 158 1
80 79 1
80 78 1
80 68 1
80 67 1
80 66 1
80 56 1
80 54 1
80 52 1
80 44 1
80 41 1
80 32 1
80 28 1
80 20 1
80 15 1
80 8 1
80 2 1
81 95 1
81 109 1
81 123 1
81 137 1
81 151 1
81 165 1
81 93 1
81 105 1
81 117 1
81 82 1
81 83 1
81 84 1
81 85 1
81 86 1
81 87 1
81 88 1
81 89 1
81 90 1
81 94 1
81 107 1
81 120 1
81 133 1
81 146 1
81 159 1
81 80 1
81 79 1
81 78 1
81 69 1
81 68 1
81 67 1
81 57 1
81 55 1
81 53 1
81 45 1
81 42 1
81 39 1
81 33 1
81 29 1
81 21 1
81 16 1
81 9 1
81 3 1
82 96 1
82 110 1
82 124 1
82 138 1
82 152 1
82 166 1
82 94 1
82 106 1
82 118 1
82 130 1
82 83 1
82 84 1
82 85 1
82 86 1
82 87 1
82 88 1
82 89 1
82 90 1
82 95 1
82 108 1
82 121 1
82 134 1
82 147 1
82 160 1
82 81 1
82 80 1
82 79 1
82 78 1
82 70 1
82 69 1
82 68 1
82 58 1
82 56 1
82 54 1
82 46 1
82 43 1
82 40 1
82 34 1
82 30 1
82 26 1
82 22 1
82 17 1
82 10 1
82 4 1
83 97 1
83 111 1
83 125 1
83 139 1
83 153 1
83 167 1
83 95 1
83 107 1
83 119 1
83 131 1
83 143 1
83 84 1
83 85 1
83 86 1
83 87 1
83 88 1
83 89 1
83 90 1
83 96 1
83 109 1
83 122 1
83 135 1
83 148 1
83 161 1
83 82 1
83 81 1
83 80 1
83 79 1
83 78 1
83 71 1
83 70 1
83 69 1
83 59 1
83 57 1
83 55 1
83 47 1
83 44 1
83 41 1
83 35 1
83 31 1
83 27 1
83 23 1
83 18 1
83 13 1
83 11 1
83 5 1
84 98 1
84 112 1
84 126 1
84 140 1
84 154 1
84 168 1
84 96 1
84 108 1
84 120 1
84 132 1
84 144 1
84 156 1
84 85 1
84 86 1
84 87 1
84 88 1
84 89 1
84 90 1
84 97 1
84 110 1
84 123 1
84 136 1
84 149 1
84 162 1
84 83 1
84 82 1
84 81 1
84 80 1
84 79 1
84 78 1
84 72 1
84 71 1
84 70 1
84 60 1
84 58 1
84 56 1
84 48 1
84 45 1
84 42 1
84 36 1
84 32 1
84 28 1
84 24 1
84 19 1
84 14 1
84 12 1
84 6 1
84 0 1
85 99 1
85 113 1
85 127 1
85 141 1
85 155 1
85 97 1
85 109 1
85 121 1
85 133 1
85 145 1
85 157 1
85 86 1
85 87 1
85 88 1
85 89 1
85 90 1
85 98 1
85 111 1
85 124 1
85 137 1
85 150 1
85 163 1
85 84 1
85 83 1
85 82 1
85 81 1
85 80 1
85 79 1
85 78 1
85 73 1
85 72 1
85 71 1
85 61 1
85 59 1
85 57 1
85 49 1
85 46 1
85 43 1
85 37 1
85 33 1
85 29 1
85 25 1
85 20 1
85 15 1
85 7 1
85 1 1
86 100 1
86 114 1
86 128 1
86 142 1
86 98 1
86 110 1
86 122 1
86 134 1
86 146 1
86 158 1
86 87 1
86 88 1
86 89 1
86 90 1
86 99 1
86 112 1
86 125 1
86 138 1
86 151 1
86 164 1
86 85 1
86 84 1
86 83 1
86 82 1
86 81 1
86 80 1
86 79 1
86 78 1
86 74 1
86 73 1
86 72 1
86 62 1
86 60 1
86 58 1
86 50 1
86 47 1
86 44 1
86 38 1
86 34 1
86 30 1
86 21 1
86 16 1
86 8 1
86 2 1
87 101 1
87 115 1
87 129 1
87 99 1
87 111 1
87 123 1
87 135 1
87 147 1
87 159 1
87 88 1
87 89 1
87 90 1
87 100 1
87 113 1
87 126 1
87 139 1
87 152 1
87 165 1
87 86 1
87 85 1
87 84 1
87 83 1
87 82 1
87 81 1
87 80 1
87 79 1
87 78 1
87 75 1
87 74 1
87 73 1
87 63 1
87 61 1
87 59 1
87 51 1
87 48 1
87 45 1
87 35 1
87 31 1
87 22 1
87 17 1
87 9 1
87 3 1
88 102 1
88 116 1
88 100 1
88 112 1
88 124 1
88 136 1
88 148 1
88 160 1
88 89 1
88 90 1
88 101 1
88 114 1
88 127 1
88 140 1
88 153 1
88 166 1
88 87 1
88 86 1
88 85 1
88 84 1
88 83 1
88 82 1
88 81 1
88 80 1
88 79 1
88 78 1
88 76 1
88 75 1
88 74 1
88 64 1
88 62 1
88 60 1
88 49 1
88 46 1
88 36 1
88 32 1
88 23 1
88 18 1
88 10 1
88 4 1
89 103 1
89 101 1
89 113 1
89 125 1
89 137 1
89 149 1
89 161 1
89 90 1
89 102 1
89 115 1
89 128 1
89 141 1
89 154 1
89 167 1
89 88 1
89 87 1
89 86 1
89 85 1
89 84 1
89 83 1
89 82 1
89 81 1
89 80 1
89 79 1
89 78 1
89 77 1
89 76 1
89 75 1
89 63 1
89 61 1
89 50 1
89 47 1
89 37 1
89 33 1
89 24 1
89 19 1
89 11 1
89 5 1
90 102 1
90 114 1
90 126 1
90 138 1
90 150 1
90 162 1
90 103 1
90 116 1
90 129 1
90 142 1
90 155 1
90 168 1
90 89 1
90 88 1
90 87 1
90 86 1
90 85 1
90 84 1
90 83 1
90 82 1
90 81 1
90 80 1
90 79 1
90 78 1
90 77 1
90 76 1
90 64 1
90 62 1
90 51 1
90 48 1
90 38 1
90 34 1
90 25 1
90 20 1
90 12 1
90 6 1
91 105 1
91 119 1
91 133 1
91 147 1
91 161 1
91 92 1
91 93 1
91 94 1
91 95 1
91 96 1
91 97 1
91 98 1
91 99 1
91 100 1
91 101 1
91 102 1
91 103 1
91 104 1
91 117 1
91 130 1
91 143 1
91 156 1
91 79 1
91 78 1
91 67 1
91 65 1
91 55 1
91 52 1
91 43 1
91 39 1
91 31 1
91 26 1
91 19 1
91 13 1
91 7 1
91 0 1
92 106 1
92 120 1
92 134 1
92 148 1
92 162 1
92 104 1
92 93 1
92 94 1
92 95 1
92 96 1
92 97 1
92 98 1
92 99 1
92 100 1
92 101 1
92 102 1
92 103 1
92 105 1
92 118 1
92 131 1
92 144 1
92 157 1
92 91 1
92 80 1
92 79 1
92 78 1
92 68 1
92 66 1
92 56 1
92 53 1
92 44 1
92 40 1
92 32 1
92 27 1
92 20 1
92 14 1
92 8 1
92 1 1
93 107 1
93 121 1
93 135 1
93 149 1
93 163 1
93 105 1
93 117 1
93 94 1
93 95 1
93 96 1
93 97 1
93 98 1
93 99 1
93 100 1
93 101 1
93 102 1
93 103 1
93 106 1
93 119 1
93 132 1
93 145 1
93 158 1
93 92 1
93 91 1
93 81 1
93 80 1
93 79 1
93 69 1
93 67 1
93 65 1
93 57 1
93 54 1
93 45 1
93 41 1
93 33 1
93 28 1
93 21 1
93 15 1
93 9 1
93 2 1
94 108 1
94 122 1
94 136 1
94 150 1
94 164 1
94 106 1
94 118 1
94 130 1
94 95 1
94 96 1
94 97 1
94 98 1
94 99 1
94 100 1
94 101 1
94 102 1
94 103 1
94 107 1
94 120 1
94 133 1
94 146 1
94 159 1
94 93 1
94 92 1
94 91 1
94 82 1
94 81 1
94 80 1
94 70 1
94 68 1
94 66 1
94 58 1
94 55 1
94 52 1
94 46 1
94 42 1
94 34 1
94 29 1
94 22 1
94 16 1
94 10 1
94 3 1
95 109 1
95 123 1
95 137 1
95 151 1
95 165 1
95 107 1
95 119 1
95 131 1
95 143 1
95 96 1
95 97 1
95 98 1
95 99 1
95 100 1
95 101 1
95 102 1
95 103 1
95 108 1
95 121 1
95 134 1
95 147 1
95 160 1
95 94 1
95 93 1
95 92 1
95 91 1
95 83 1
95 82 1
95 81 1
95 71 1
95 69 1
95 67 1
95 59 1
95 56 1
95 53 1
95 47 1
95 43 1
95 39 1
95 35 1
95 30 1
95 23 1
95 17 1
95 11 1
95 4 1
96 110 1
96 124 1
96 138 1
96 152 1
96 166 1
96 108 1
96 120 1
96 132 1
96 144 1
96 156 1
96 97 1
96 98 1
96 99 1
96 100 1
96 101 1
96 102 1
96 103 1
96 109 1
96 122 1
96 135 1
96 148 1
96 161 1
96 95 1
96 94 1
96 93 1
96 92 1
96 91 1
96 84 1
96 83 1
96 82 1
96 72 1
96 70 1
96 68 1
96 60 1
96 57 1
96 54 1
96 48 1
96 44 1
96 40 1
96 36 1
96 31 1
96 26 1
96 24 1
96 18 1
96 12 1
96 5 1
97 111 1
97 125 1
97 139 1
97 153 1
97 167 1
97 109 1
97 121 1
97 133 1
97 145 1
97 157 1
97 98 1
97 99 1
97 100 1
97 101 1
97 102 1
97 103 1
97 110 1
97 123 1
97 136 1
97 149 1
97 162 1
97 96 1
97 95 1
97 94 1
97 93 1
97 92 1
97 91 1
97 85 1
97 84 1
97 83 1
97 73 1
97 71 1
97 69 1
97 61 1
97 58 1
97 55 1
97 49 1
97 45 1
97 41 1
97 37 1
97 32 1
97 27 1
97 25 1
97 19 1
97 13 1
97 6 1
98 112 1
98 126 1
98 140 1
98 154 1
98 168 1
98 110 1
98 122 1
98 134 1
98 146 1
98 158 1
98 99 1
98 100 1
98 101 1
98 102 1
98 103 1
98 111 1
98 124 1
98 137 1
98 150 1
98 163 1
98 97 1
98 96 1
98 95 1
98 94 1
98 93 1
98 92 1
98 91 1
98 86 1
98 85 1
98 84 1
98 74 1
98 72 1
98 70 1
98 62 1
98 59 1
98 56 1
98 50 1
98 46 1
98 42 1
98 38 1
98 33 1
98 28 1
98 20 1
98 14 1
98 7 1
98 0 1
99 113 1
99 127 1
99 141 1
99 155 1
99 111 1
99 123 1
99 135 1
99 147 1
99 159 1
99 100 1
99 101 1
99 102 1
99 103 1
99 112 1
99 125 1
99 138 1
99 151 1
99 164 1
99 98 1
99 97 1
99 96 1
99 95 1
99 94 1
99 93 1
99 92 1
99 91 1
99 87 1
99 86 1
99 85 1
99 75 1
99 73 1
99 71 1
99 63 1
99 60 1
99 57 1
99 51 1
99 47 1
99 43 1
99 34 1
99 29 1
99 21 1
99 15 1
99 8 1
99 1 1
100 114 1
100 128 1
100 142 1
100 112 1
100 124 1
100 136 1
100 148 1
100 160 1
100 101 1
100 102 1
100 103 1
100 113 1
100 126 1
100 139 1
100 152 1
100 165 1
100 99 1
100 98 1
100 97 1
100 96 1
100 95 1
100 94 1
100 93 1
100 92 1
100 91 1
100 88 1
100 87 1
100 86 1
100 76 1
100 74 1
100 72 1
100 64 1
100 61 1
100 58 1
100 48 1
100 44 1
100 35 1
100 30 1
100 22 1
100 16 1
100 9 1
100 2 1
101 115 1
101 129 1
101 113 1
101 125 1
101 137 1
101 149 1
101 161 1
101 102 1
101 103 1
101 114 1
101 127 1
101 140 1
101 153 1
101 166 1
101 100 1
101 99 1
101 98 1
101 97 1
101 96 1
101 95 1
101 94 1
101 93 1
101 92 1
101 91 1
101 89 1
101 88 1
101 87 1
101 77 1
101 75 1
101 73 1
101 62 1
101 59 1
101 49 1
101 45 1
101 36 1
101 31 1
101 23 1
101 17 1
101 10 1
101 3 1
102 116 1
102 114 1
102 126 1
102 138 1
102 150 1
102 162 1
102 103 1
102 115 1
102 128 1
102 141 1
102 154 1
102 167 1
102 101 1
102 100 1
102 99 1
102 98 1
102 97 1
102 96 1
102 95 1
102 94 1
102 93 1
102 92 1
102 91 1
102 90 1
102 89 1
102 88 1
102 76 1
102 74 1
102 63 1
102 60 1
102 50 1
102 46 1
102 37 1
102 32 1
102 24 1
102 18 1
102 11 1
102 4 1
103 115 1
103 127 1
103 139 1
103 151 1
103 163 1
103 116 1
103 129 1
103 142 1
103 155 1
103 168 1
103 102 1
103 101 1
103 100 1
103 99 1
103 98 1
103 97 1
103 96 1
103 95 1
103 94 1
103 93 1
103 92 1
103 91 1
103 90 1
103 89 1
103 77 1
103 75 1
103 64 1
103 61 1
103 51 1
103 47 1
103 38 1
103 33 1
103 25 1
103 19 1
103 12 1
103 5 1
104 118 1
104 132 1
104 146 1
104 160 1
104 105 1
104 106 1
104 107 1
104 108 1
104 109 1
104 110 1
104 111 1
104 112 1
104 113 1
104 114 1
104 115 1
104 116 1
104 117 1
104 130 1
104 143 1
104 156 1
104 92 1
104 91 1
104 80 1
104 78 1
104 68 1
104 65 1
104 56 1
104 52 1
104 44 1
104 39 1
104 32 1
104 26 1
104 20 1
104 13 1
104 8 1
104 0 1
105 119 1
105 133 1
105 147 1
105 161 1
105 117 1
105 106 1
105 107 1
105 108 1
105 109 1
105 110 1
105 111 1
105 112 1
105 113 1
105 114 1
105 115 1
105 116 1
105 118 1
105 131 1
105 144 1
105 157 1
105 104 1
105 93 1
105 92 1
105 91 1
105 81 1
105 79 1
105 69 1
105 66 1
105 57 1
105 53 1
105 45 1
105 40 1
105 33 1
105 27 1
105 21 1
105 14 1
105 9 1
105 1 1
106 120 1
106 134 1
106 148 1
106 162 1
106 118 1
106 130 1
106 107 1
106 108 1
106 109 1
106 110 1
106 111 1
106 112 1
106 113 1
106 114 1
106 115 1
106 116 1
106 119 1
106 132 1
106 145 1
106 158 1
106 105 1
106 104 1
106 94 1
106 93 1
106 92 1
106 82 1
106 80 1
106 78 1
106 70 1
106 67 1
106 58 1
106 54 1
106 46 1
106 41 1
106 34 1
106 28 1
106 22 1
106 15 1
106 10 1
106 2 1
107 121 1
107 135 1
107 149 1
107 163 1
107 119 1
107 131 1
107 143 1
107 108 1
107 109 1
107 110 1
107 111 1
107 112 1
107 113 1
107 114 1
107 115 1
107 116 1
107 120 1
107 133 1
107 146 1
107 159 1
107 106 1
107 105 1
107 104 1
107 95 1
107 94 1
107 93 1
107 83 1
107 81 1
107 79 1
107 71 1
107 68 1
107 65 1
107 59 1
107 55 1
107 47 1
107 42 1
107 35 1
107 29 1
107 23 1
107 16 1
107 11 1
107 3 1
108 122 1
108 136 1
108 150 1
108 164 1
108 120 1
108 132 1
108 144 1
108 156 1
108 109 1
108 110 1
108 111 1
108 112 1
108 113 1
108 114 1
108 115 1
108 116 1
108 121 1
108 134 1
108 147 1
108 160 1
108 107 1
108 106 1
108 105 1
108 104 1
108 96 1
108 95 1
108 94 1
108 84 1
108 82 1
108 80 1
108 72 1
108 69 1
108 66 1
108 60 1
108 56 1
108 52 1
108 48 1
108 43 1
108 36 1
108 30 1
108 24 1
108 17 1
108 12 1
108 4 1
109 123 1
109 137 1
109 151 1
109 165 1
109 121 1
109 133 1
109 145 1
109 157 1
109 110 1
109 111 1
109 112 1
109 113 1
109 114 1
109 115 1
109 116 1
109 122 1
109 135 1
109 148 1
109 161 1
109 108 1
109 107 1
109 106 1
109 105 1
109 104 1
109 97 1
109 96 1
109 95 1
109 85 1
109 83 1
109 81 1
109 73 1
109 70 1
109 67 1
109 61 1
109 57 1
109 53 1
109 49 1
109 44 1
109 39 1
109 37 1
109 31 1
109 25 1
109 18 1
109 5 1
110 124 1
110 138 1
110 152 1
110 166 1
110 122 1
110 134 1
110 146 1
110 158 1
110 111 1
110 112 1
110 113 1
110 114 1
110 115 1
110 116 1
110 123 1
110 136 1
110 149 1
110 162 1
110 109 1
110 108 1
110 107 1
110 106 1
110 105 1
110 104 1
110 98 1
110 97 1
110 96 1
110 86 1
110 84 1
110 82 1
110 74 1
110 71 1
110 68 1
110 62 1
110 58 1
110 54 1
110 50 1
110 45 1
110 40 1
110 38 1
110 32 1
110 26 1
110 19 1
110 6 1
111 125 1
111 139 1
111 153 1
111 167 1
111 123 1
111 135 1
111 147 1
111 159 1
111 112 1
111 113 1
111 114 1
111 115 1
111 116 1
111 124 1
111 137 1
111 150 1
111 163 1
111 110 1
111 109 1
111 108 1
111 107 1
111 106 1
111 105 1
111 104 1
111 99 1
111 98 1
111 97 1
111 87 1
111 85 1
111 83 1
111 75 1
111 72 1
111 69 1
111 63 1
111 59 1
111 55 1
111 51 1
111 46 1
111 41 1
111 33 1
111 27 1
111 20 1
111 13 1
111 7 1
112 126 1
112 140 1
112 154 1
112 168 1
112 124 1
112 136 1
112 148 1
112 160 1
112 113 1
112 114 1
112 115 1
112 116 1
112 125 1
112 138 1
112 151 1
112 164 1
112 111 1
112 110 1
112 109 1
112 108 1
112 107 1
112 106 1
112 105 1
112 104 1
112 100 1
112 99 1
112 98 1
112 88 1
112 86 1
112 84 1
112 76 1
112 73 1
112 70 1
112 64 1
112 60 1
112 56 1
112 47 1
112 42 1
112 34 1
112 28 1
112 21 1
112 14 1
112 8 1
112 0 1
113 127 1
113 141 1
113 155 1
113 125 1
113 137 1
113 149 1
113 161 1
113 114 1
113 115 1
113 116 1
113 126 1
113 139 1
113 152 1
113 165 1
113 112 1
113 111 1
113 110 1
113 109 1
113 108 1
113 107 1
113 106 1
113 105 1
113 104 1
113 101 1
113 100 1
113 99 1
113 89 1
113 87 1
113 85 1
113 77 1
113 74 1
113 71 1
113 61 1
113 57 1
113 48 1
113 43 1
113 35 1
113 29 1
113 22 1
113 15 1
113 9 1
113 1 1
114 128 1
114 142 1
114 126 1
114 138 1
114 150 1
114 162 1
114 115 1
114 116 1
114 127 1
114 140 1
114 153 1
114 166 1
114 113 1
114 112 1
114 111 1
114 110 1
114 109 1
114 108 1
114 107 1
114 106 1
114 105 1
114 104 1
114 102 1
114 101 1
114 100 1
114 90 1
114 88 1
114 86 1
114 75 1
114 72 1
114 62 1
114 58 1
114 49 1
114 44 1
114 36 1
114 30 1
114 23 1
114 16 1
114 10 1
114 2 1
115 129 1
115 127 1
115 139 1
115 151 1
115 163 1
115 116 1
115 128 1
115 141 1
115 154 1
115 167 1
115 114 1
115 113 1
115 112 1
115 111 1
115 110 1
115 109 1
115 108 1
115 107 1
115 106 1
115 105 1
115 104 1
115 103 1
115 102 1
115 101 1
115 89 1
115 87 1
115 76 1
115 73 1
115 63 1
115 59 1
115 50 1
115 45 1
115 37 1
115 31 1
115 24 1
115 17 1
115 11 1
115 3 1
116 128 1
116 140 1
116 152 1
116 164 1
116 129 1
116 142 1
116 155 1
116 168 1
116 115 1
116 114 1
116 113 1
116 112 1
116 111 1
116 110 1
116 109 1
116 108 1
116 107 1
116 106 1
116 105 1
116 104 1
116 103 1
116 102 1
116 90 1
116 88 1
116 77 1
116 74 1
