data;
param V := 225;
param E := 
52 37 1
52 36 1
52 24 1
52 22 1
52 20 1
52 10 1
52 7 1
52 4 1
53 69 1
53 85 1
53 101 1
53 117 1
53 133 1
53 149 1
53 67 1
53 81 1
53 95 1
53 109 1
53 123 1
53 137 1
53 151 1
53 165 1
53 54 1
53 55 1
53 56 1
53 57 1
53 58 1
53 59 1
53 68 1
53 83 1
53 98 1
53 113 1
53 128 1
53 143 1
53 158 1
53 173 1
53 188 1
53 203 1
53 218 1
53 52 1
53 51 1
53 50 1
53 49 1
53 48 1
53 47 1
53 46 1
53 45 1
53 39 1
53 38 1
53 37 1
53 25 1
53 23 1
53 21 1
53 11 1
53 8 1
53 5 1
54 70 1
54 86 1
54 102 1
54 118 1
54 134 1
54 68 1
54 82 1
54 96 1
54 110 1
54 124 1
54 138 1
54 152 1
54 166 1
54 180 1
54 55 1
54 56 1
54 57 1
54 58 1
54 59 1
54 69 1
54 84 1
54 99 1
54 114 1
54 129 1
54 144 1
54 159 1
54 174 1
54 189 1
54 204 1
54 219 1
54 53 1
54 52 1
54 51 1
54 50 1
54 49 1
54 48 1
54 47 1
54 46 1
54 45 1
54 40 1
54 39 1
54 38 1
54 26 1
54 24 1
54 22 1
54 12 1
54 9 1
54 6 1
55 71 1
55 87 1
55 103 1
55 119 1
55 69 1
55 83 1
55 97 1
55 111 1
55 125 1
55 139 1
55 153 1
55 167 1
55 181 1
55 195 1
55 56 1
55 57 1
55 58 1
55 59 1
55 70 1
55 85 1
55 100 1
55 115 1
55 130 1
55 145 1
55 160 1
55 175 1
55 190 1
55 205 1
55 220 1
55 54 1
55 53 1
55 52 1
55 51 1
55 50 1
55 49 1
55 48 1
55 47 1
55 46 1
55 45 1
55 41 1
55 40 1
55 39 1
55 27 1
55 25 1
55 23 1
55 13 1
55 10 1
55 7 1
56 72 1
56 88 1
56 104 1
56 70 1
56 84 1
56 98 1
56 112 1
56 126 1
56 140 1
56 154 1
56 168 1
56 182 1
56 196 1
56 210 1
56 57 1
56 58 1
56 59 1
56 71 1
56 86 1
56 101 1
56 116 1
56 131 1
56 146 1
56 161 1
56 176 1
56 191 1
56 206 1
56 221 1
56 55 1
56 54 1
56 53 1
56 52 1
56 51 1
56 50 1
56 49 1
56 48 1
56 47 1
56 46 1
56 45 1
56 42 1
56 41 1
56 40 1
56 28 1
56 26 1
56 24 1
56 14 1
56 11 1
56 8 1
57 73 1
57 89 1
57 71 1
57 85 1
57 99 1
57 113 1
57 127 1
57 141 1
57 155 1
57 169 1
57 183 1
57 197 1
57 211 1
57 58 1
57 59 1
57 72 1
57 87 1
57 102 1
57 117 1
57 132 1
57 147 1
57 162 1
57 177 1
57 192 1
57 207 1
57 222 1
57 56 1
57 55 1
57 54 1
57 53 1
57 52 1
57 51 1
57 50 1
57 49 1
57 48 1
57 47 1
57 46 1
57 45 1
57 43 1
57 42 1
57 41 1
57 29 1
57 27 1
57 25 1
57 12 1
57 9 1
58 74 1
58 72 1
58 86 1
58 100 1
58 114 1
58 128 1
58 142 1
58 156 1
58 170 1
58 184 1
58 198 1
58 212 1
58 59 1
58 73 1
58 88 1
58 103 1
58 118 1
58 133 1
58 148 1
58 163 1
58 178 1
58 193 1
58 208 1
58 223 1
58 57 1
58 56 1
58 55 1
58 54 1
58 53 1
58 52 1
58 51 1
58 50 1
58 49 1
58 48 1
58 47 1
58 46 1
58 45 1
58 44 1
58 43 1
58 42 1
58 28 1
58 26 1
58 13 1
58 10 1
59 73 1
59 87 1
59 101 1
59 115 1
59 129 1
59 143 1
59 157 1
59 171 1
59 185 1
59 199 1
59 213 1
59 74 1
59 89 1
59 104 1
59 119 1
59 134 1
59 149 1
59 164 1
59 179 1
59 194 1
59 209 1
59 224 1
59 58 1
59 57 1
59 56 1
59 55 1
59 54 1
59 53 1
59 52 1
59 51 1
59 50 1
59 49 1
59 48 1
59 47 1
59 46 1
59 45 1
59 44 1
59 43 1
59 29 1
59 27 1
59 14 1
59 11 1
60 76 1
60 92 1
60 108 1
60 124 1
60 140 1
60 156 1
60 172 1
60 188 1
60 204 1
60 220 1
60 61 1
60 62 1
60 63 1
60 64 1
60 65 1
60 66 1
60 67 1
60 68 1
60 69 1
60 70 1
60 71 1
60 72 1
60 73 1
60 74 1
60 75 1
60 90 1
60 105 1
60 120 1
60 135 1
60 150 1
60 165 1
60 180 1
60 195 1
60 210 1
60 46 1
60 45 1
60 32 1
60 30 1
60 18 1
60 15 1
60 4 1
60 0 1
61 77 1
61 93 1
61 109 1
61 125 1
61 141 1
61 157 1
61 173 1
61 189 1
61 205 1
61 221 1
61 75 1
61 62 1
61 63 1
61 64 1
61 65 1
61 66 1
61 67 1
61 68 1
61 69 1
61 70 1
61 71 1
61 72 1
61 73 1
61 74 1
61 76 1
61 91 1
61 106 1
61 121 1
61 136 1
61 151 1
61 166 1
61 181 1
61 196 1
61 211 1
61 60 1
61 47 1
61 46 1
61 45 1
61 33 1
61 31 1
61 19 1
61 16 1
61 5 1
61 1 1
62 78 1
62 94 1
62 110 1
62 126 1
62 142 1
62 158 1
62 174 1
62 190 1
62 206 1
62 222 1
62 76 1
62 90 1
62 63 1
62 64 1
62 65 1
62 66 1
62 67 1
62 68 1
62 69 1
62 70 1
62 71 1
62 72 1
62 73 1
62 74 1
62 77 1
62 92 1
62 107 1
62 122 1
62 137 1
62 152 1
62 167 1
62 182 1
62 197 1
62 212 1
62 61 1
62 60 1
62 48 1
62 47 1
62 46 1
62 34 1
62 32 1
62 30 1
62 20 1
62 17 1
62 6 1
62 2 1
63 79 1
63 95 1
63 111 1
63 127 1
63 143 1
63 159 1
63 175 1
63 191 1
63 207 1
63 223 1
63 77 1
63 91 1
63 105 1
63 64 1
63 65 1
63 66 1
63 67 1
63 68 1
63 69 1
63 70 1
63 71 1
63 72 1
63 73 1
63 74 1
63 78 1
63 93 1
63 108 1
63 123 1
63 138 1
63 153 1
63 168 1
63 183 1
63 198 1
63 213 1
63 62 1
63 61 1
63 60 1
63 49 1
63 48 1
63 47 1
63 35 1
63 33 1
63 31 1
63 21 1
63 18 1
63 15 1
63 7 1
63 3 1
64 80 1
64 96 1
64 112 1
64 128 1
64 144 1
64 160 1
64 176 1
64 192 1
64 208 1
64 224 1
64 78 1
64 92 1
64 106 1
64 120 1
64 65 1
64 66 1
64 67 1
64 68 1
64 69 1
64 70 1
64 71 1
64 72 1
64 73 1
64 74 1
64 79 1
64 94 1
64 109 1
64 124 1
64 139 1
64 154 1
64 169 1
64 184 1
64 199 1
64 214 1
64 63 1
64 62 1
64 61 1
64 60 1
64 50 1
64 49 1
64 48 1
64 36 1
64 34 1
64 32 1
64 22 1
64 19 1
64 16 1
64 8 1
64 4 1
64 0 1
65 81 1
65 97 1
65 113 1
65 129 1
65 145 1
65 161 1
65 177 1
65 193 1
65 209 1
65 79 1
65 93 1
65 107 1
65 121 1
65 135 1
65 66 1
65 67 1
65 68 1
65 69 1
65 70 1
65 71 1
65 72 1
65 73 1
65 74 1
65 80 1
65 95 1
65 110 1
65 125 1
65 140 1
65 155 1
65 170 1
65 185 1
65 200 1
65 215 1
65 64 1
65 63 1
65 62 1
65 61 1
65 60 1
65 51 1
65 50 1
65 49 1
65 37 1
65 35 1
65 33 1
65 23 1
65 20 1
65 17 1
65 9 1
65 5 1
65 1 1
66 82 1
66 98 1
66 114 1
66 130 1
66 146 1
66 162 1
66 178 1
66 194 1
66 80 1
66 94 1
66 108 1
66 122 1
66 136 1
66 150 1
66 67 1
66 68 1
66 69 1
66 70 1
66 71 1
66 72 1
66 73 1
66 74 1
66 81 1
66 96 1
66 111 1
66 126 1
66 141 1
66 156 1
66 171 1
66 186 1
66 201 1
66 216 1
66 65 1
66 64 1
66 63 1
66 62 1
66 61 1
66 60 1
66 52 1
66 51 1
66 50 1
66 38 1
66 36 1
66 34 1
66 24 1
66 21 1
66 18 1
66 10 1
66 6 1
66 2 1
67 83 1
67 99 1
67 115 1
67 131 1
67 147 1
67 163 1
67 179 1
67 81 1
67 95 1
67 109 1
67 123 1
67 137 1
67 151 1
67 165 1
67 68 1
67 69 1
67 70 1
67 71 1
67 72 1
67 73 1
67 74 1
67 82 1
67 97 1
67 112 1
67 127 1
67 142 1
67 157 1
67 172 1
67 187 1
67 202 1
67 217 1
67 66 1
67 65 1
67 64 1
67 63 1
67 62 1
67 61 1
67 60 1
67 53 1
67 52 1
67 51 1
67 39 1
67 37 1
67 35 1
67 25 1
67 22 1
67 19 1
67 11 1
67 7 1
67 3 1
68 84 1
68 100 1
68 116 1
68 132 1
68 148 1
68 164 1
68 82 1
68 96 1
68 110 1
68 124 1
68 138 1
68 152 1
68 166 1
68 180 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 83 1
68 98 1
68 113 1
68 128 1
68 143 1
68 158 1
68 173 1
68 188 1
68 203 1
68 218 1
68 67 1
68 66 1
68 65 1
68 64 1
68 63 1
68 62 1
68 61 1
68 60 1
68 54 1
68 53 1
68 52 1
68 40 1
68 38 1
68 36 1
68 26 1
68 23 1
68 20 1
68 12 1
68 8 1
68 4 1
69 85 1
69 101 1
69 117 1
69 133 1
69 149 1
69 83 1
69 97 1
69 111 1
69 125 1
69 139 1
69 153 1
69 167 1
69 181 1
69 195 1
69 70 1
69 71 1
69 72 1
69 73 1
69 74 1
69 84 1
69 99 1
69 114 1
69 129 1
69 144 1
69 159 1
69 174 1
69 189 1
69 204 1
69 219 1
69 68 1
69 67 1
69 66 1
69 65 1
69 64 1
69 63 1
69 62 1
69 61 1
69 60 1
69 55 1
69 54 1
69 53 1
69 41 1
69 39 1
69 37 1
69 27 1
69 24 1
69 21 1
69 13 1
69 9 1
69 5 1
70 86 1
70 102 1
70 118 1
70 134 1
70 84 1
70 98 1
70 112 1
70 126 1
70 140 1
70 154 1
70 168 1
70 182 1
70 196 1
70 210 1
70 71 1
70 72 1
70 73 1
70 74 1
70 85 1
70 100 1
70 115 1
70 130 1
70 145 1
70 160 1
70 175 1
70 190 1
70 205 1
70 220 1
70 69 1
70 68 1
70 67 1
70 66 1
70 65 1
70 64 1
70 63 1
70 62 1
70 61 1
70 60 1
70 56 1
70 55 1
70 54 1
70 42 1
70 40 1
70 38 1
70 28 1
70 25 1
70 22 1
70 14 1
70 10 1
70 6 1
71 87 1
71 103 1
71 119 1
71 85 1
71 99 1
71 113 1
71 127 1
71 141 1
71 155 1
71 169 1
71 183 1
71 197 1
71 211 1
71 72 1
71 73 1
71 74 1
71 86 1
71 101 1
71 116 1
71 131 1
71 146 1
71 161 1
71 176 1
71 191 1
71 206 1
71 221 1
71 70 1
71 69 1
71 68 1
71 67 1
71 66 1
71 65 1
71 64 1
71 63 1
71 62 1
71 61 1
71 60 1
71 57 1
71 56 1
71 55 1
71 43 1
71 41 1
71 39 1
71 29 1
71 26 1
71 23 1
71 11 1
71 7 1
72 88 1
72 104 1
72 86 1
72 100 1
72 114 1
72 128 1
72 142 1
72 156 1
72 170 1
72 184 1
72 198 1
72 212 1
72 73 1
72 74 1
72 87 1
72 102 1
72 117 1
72 132 1
72 147 1
72 162 1
72 177 1
72 192 1
72 207 1
72 222 1
72 71 1
72 70 1
72 69 1
72 68 1
72 67 1
72 66 1
72 65 1
72 64 1
72 63 1
72 62 1
72 61 1
72 60 1
72 58 1
72 57 1
72 56 1
72 44 1
72 42 1
72 40 1
72 27 1
72 24 1
72 12 1
72 8 1
73 89 1
73 87 1
73 101 1
73 115 1
73 129 1
73 143 1
73 157 1
73 171 1
73 185 1
73 199 1
73 213 1
73 74 1
73 88 1
73 103 1
73 118 1
73 133 1
73 148 1
73 163 1
73 178 1
73 193 1
73 208 1
73 223 1
73 72 1
73 71 1
73 70 1
73 69 1
73 68 1
73 67 1
73 66 1
73 65 1
73 64 1
73 63 1
73 62 1
73 61 1
73 60 1
73 59 1
73 58 1
73 57 1
73 43 1
73 41 1
73 28 1
73 25 1
73 13 1
73 9 1
74 88 1
74 102 1
74 116 1
74 130 1
74 144 1
74 158 1
74 172 1
74 186 1
74 200 1
74 214 1
74 89 1
74 104 1
74 119 1
74 134 1
74 149 1
74 164 1
74 179 1
74 194 1
74 209 1
74 224 1
74 73 1
74 72 1
74 71 1
74 70 1
74 69 1
74 68 1
74 67 1
74 66 1
74 65 1
74 64 1
74 63 1
74 62 1
74 61 1
74 60 1
74 59 1
74 58 1
74 44 1
74 42 1
74 29 1
74 26 1
74 14 1
74 10 1
75 91 1
75 107 1
75 123 1
75 139 1
75 155 1
75 171 1
75 187 1
75 203 1
75 219 1
75 76 1
75 77 1
75 78 1
75 79 1
75 80 1
75 81 1
75 82 1
75 83 1
75 84 1
75 85 1
75 86 1
75 87 1
75 88 1
75 89 1
75 90 1
75 105 1
75 120 1
75 135 1
75 150 1
75 165 1
75 180 1
75 195 1
75 210 1
75 61 1
75 60 1
75 47 1
75 45 1
75 33 1
75 30 1
75 19 1
75 15 1
75 5 1
75 0 1
76 92 1
76 108 1
76 124 1
76 140 1
76 156 1
76 172 1
76 188 1
76 204 1
76 220 1
76 90 1
76 77 1
76 78 1
76 79 1
76 80 1
76 81 1
76 82 1
76 83 1
76 84 1
76 85 1
76 86 1
76 87 1
76 88 1
76 89 1
76 91 1
76 106 1
76 121 1
76 136 1
76 151 1
76 166 1
76 181 1
76 196 1
76 211 1
76 75 1
76 62 1
76 61 1
76 60 1
76 48 1
76 46 1
76 34 1
76 31 1
76 20 1
76 16 1
76 6 1
76 1 1
77 93 1
77 109 1
77 125 1
77 141 1
77 157 1
77 173 1
77 189 1
77 205 1
77 221 1
77 91 1
77 105 1
77 78 1
77 79 1
77 80 1
77 81 1
77 82 1
77 83 1
77 84 1
77 85 1
77 86 1
77 87 1
77 88 1
77 89 1
77 92 1
77 107 1
77 122 1
77 137 1
77 152 1
77 167 1
77 182 1
77 197 1
77 212 1
77 76 1
77 75 1
77 63 1
77 62 1
77 61 1
77 49 1
77 47 1
77 45 1
77 35 1
77 32 1
77 21 1
77 17 1
77 7 1
77 2 1
78 94 1
78 110 1
78 126 1
78 142 1
78 158 1
78 174 1
78 190 1
78 206 1
78 222 1
78 92 1
78 106 1
78 120 1
78 79 1
78 80 1
78 81 1
78 82 1
78 83 1
78 84 1
78 85 1
78 86 1
78 87 1
78 88 1
78 89 1
78 93 1
78 108 1
78 123 1
78 138 1
78 153 1
78 168 1
78 183 1
78 198 1
78 213 1
78 77 1
78 76 1
78 75 1
78 64 1
78 63 1
78 62 1
78 50 1
78 48 1
78 46 1
78 36 1
78 33 1
78 30 1
78 22 1
78 18 1
78 8 1
78 3 1
79 95 1
79 111 1
79 127 1
79 143 1
79 159 1
79 175 1
79 191 1
79 207 1
79 223 1
79 93 1
79 107 1
79 121 1
79 135 1
79 80 1
79 81 1
79 82 1
79 83 1
79 84 1
79 85 1
79 86 1
79 87 1
79 88 1
79 89 1
79 94 1
79 109 1
79 124 1
79 139 1
79 154 1
79 169 1
79 184 1
79 199 1
79 214 1
79 78 1
79 77 1
79 76 1
79 75 1
79 65 1
79 64 1
79 63 1
79 51 1
79 49 1
79 47 1
79 37 1
79 34 1
79 31 1
79 23 1
79 19 1
79 15 1
79 9 1
79 4 1
80 96 1
80 112 1
80 128 1
80 144 1
80 160 1
80 176 1
80 192 1
80 208 1
80 224 1
80 94 1
80 108 1
80 122 1
80 136 1
80 150 1
80 81 1
80 82 1
80 83 1
80 84 1
80 85 1
80 86 1
80 87 1
80 88 1
80 89 1
80 95 1
80 110 1
80 125 1
80 140 1
80 155 1
80 170 1
80 185 1
80 200 1
80 215 1
80 79 1
80 78 1
80 77 1
80 76 1
80 75 1
80 66 1
80 65 1
80 64 1
80 52 1
80 50 1
80 48 1
80 38 1
80 35 1
80 32 1
80 24 1
80 20 1
80 16 1
80 10 1
80 5 1
80 0 1
81 97 1
81 113 1
81 129 1
81 145 1
81 161 1
81 177 1
81 193 1
81 209 1
81 95 1
81 109 1
81 123 1
81 137 1
81 151 1
81 165 1
81 82 1
81 83 1
81 84 1
81 85 1
81 86 1
81 87 1
81 88 1
81 89 1
81 96 1
81 111 1
81 126 1
81 141 1
81 156 1
81 171 1
81 186 1
81 201 1
81 216 1
81 80 1
81 79 1
81 78 1
81 77 1
81 76 1
81 75 1
81 67 1
81 66 1
81 65 1
81 53 1
81 51 1
81 49 1
81 39 1
81 36 1
81 33 1
81 25 1
81 21 1
81 17 1
81 11 1
81 6 1
81 1 1
82 98 1
82 114 1
82 130 1
82 146 1
82 162 1
82 178 1
82 194 1
82 96 1
82 110 1
82 124 1
82 138 1
82 152 1
82 166 1
82 180 1
82 83 1
82 84 1
82 85 1
82 86 1
82 87 1
82 88 1
82 89 1
82 97 1
82 112 1
82 127 1
82 142 1
82 157 1
82 172 1
82 187 1
82 202 1
82 217 1
82 81 1
82 80 1
82 79 1
82 78 1
82 77 1
82 76 1
82 75 1
82 68 1
82 67 1
82 66 1
82 54 1
82 52 1
82 50 1
82 40 1
82 37 1
82 34 1
82 26 1
82 22 1
82 18 1
82 12 1
82 7 1
82 2 1
83 99 1
83 115 1
83 131 1
83 147 1
83 163 1
83 179 1
83 97 1
83 111 1
83 125 1
83 139 1
83 153 1
83 167 1
83 181 1
83 195 1
83 84 1
83 85 1
83 86 1
83 87 1
83 88 1
83 89 1
83 98 1
83 113 1
83 128 1
83 143 1
83 158 1
83 173 1
83 188 1
83 203 1
83 218 1
83 82 1
83 81 1
83 80 1
83 79 1
83 78 1
83 77 1
83 76 1
83 75 1
83 69 1
83 68 1
83 67 1
83 55 1
83 53 1
83 51 1
83 41 1
83 38 1
83 35 1
83 27 1
83 23 1
83 19 1
83 13 1
83 8 1
83 3 1
84 100 1
84 116 1
84 132 1
84 148 1
84 164 1
84 98 1
84 112 1
84 126 1
84 140 1
84 154 1
84 168 1
84 182 1
84 196 1
84 210 1
84 85 1
84 86 1
84 87 1
84 88 1
84 89 1
84 99 1
84 114 1
84 129 1
84 144 1
84 159 1
84 174 1
84 189 1
84 204 1
84 219 1
84 83 1
84 82 1
84 81 1
84 80 1
84 79 1
84 78 1
84 77 1
84 76 1
84 75 1
84 70 1
84 69 1
84 68 1
84 56 1
84 54 1
84 52 1
84 42 1
84 39 1
84 36 1
84 28 1
84 24 1
84 20 1
84 14 1
84 9 1
84 4 1
85 101 1
85 117 1
85 133 1
85 149 1
85 99 1
85 113 1
85 127 1
85 141 1
85 155 1
85 169 1
85 183 1
85 197 1
85 211 1
85 86 1
85 87 1
85 88 1
85 89 1
85 100 1
85 115 1
85 130 1
85 145 1
85 160 1
85 175 1
85 190 1
85 205 1
85 220 1
85 84 1
85 83 1
85 82 1
85 81 1
85 80 1
85 79 1
85 78 1
85 77 1
85 76 1
85 75 1
85 71 1
85 70 1
85 69 1
85 57 1
85 55 1
85 53 1
85 43 1
85 40 1
85 37 1
85 29 1
85 25 1
85 21 1
85 10 1
85 5 1
86 102 1
86 118 1
86 134 1
86 100 1
86 114 1
86 128 1
86 142 1
86 156 1
86 170 1
86 184 1
86 198 1
86 212 1
86 87 1
86 88 1
86 89 1
86 101 1
86 116 1
86 131 1
86 146 1
86 161 1
86 176 1
86 191 1
86 206 1
86 221 1
86 85 1
86 84 1
86 83 1
86 82 1
86 81 1
86 80 1
86 79 1
86 78 1
86 77 1
86 76 1
86 75 1
86 72 1
86 71 1
86 70 1
86 58 1
86 56 1
86 54 1
86 44 1
86 41 1
86 38 1
86 26 1
86 22 1
86 11 1
86 6 1
87 103 1
87 119 1
87 101 1
87 115 1
87 129 1
87 143 1
87 157 1
87 171 1
87 185 1
87 199 1
87 213 1
87 88 1
87 89 1
87 102 1
87 117 1
87 132 1
87 147 1
87 162 1
87 177 1
87 192 1
87 207 1
87 222 1
87 86 1
87 85 1
87 84 1
87 83 1
87 82 1
87 81 1
87 80 1
87 79 1
87 78 1
87 77 1
87 76 1
87 75 1
87 73 1
87 72 1
87 71 1
87 59 1
87 57 1
87 55 1
87 42 1
87 39 1
87 27 1
87 23 1
87 12 1
87 7 1
88 104 1
88 102 1
88 116 1
88 130 1
88 144 1
88 158 1
88 172 1
88 186 1
88 200 1
88 214 1
88 89 1
88 103 1
88 118 1
88 133 1
88 148 1
88 163 1
88 178 1
88 193 1
88 208 1
88 223 1
88 87 1
88 86 1
88 85 1
88 84 1
88 83 1
88 82 1
88 81 1
88 80 1
88 79 1
88 78 1
88 77 1
88 76 1
88 75 1
88 74 1
88 73 1
88 72 1
88 58 1
88 56 1
88 43 1
88 40 1
88 28 1
88 24 1
88 13 1
88 8 1
89 103 1
89 117 1
89 131 1
89 145 1
89 159 1
89 173 1
89 187 1
89 201 1
89 215 1
89 104 1
89 119 1
89 134 1
89 149 1
89 164 1
89 179 1
89 194 1
89 209 1
89 224 1
89 88 1
89 87 1
89 86 1
89 85 1
89 84 1
89 83 1
89 82 1
89 81 1
89 80 1
89 79 1
89 78 1
89 77 1
89 76 1
89 75 1
89 74 1
89 73 1
89 59 1
89 57 1
89 44 1
89 41 1
89 29 1
89 25 1
89 14 1
89 9 1
90 106 1
90 122 1
90 138 1
90 154 1
90 170 1
90 186 1
90 202 1
90 218 1
90 91 1
90 92 1
90 93 1
90 94 1
90 95 1
90 96 1
90 97 1
90 98 1
90 99 1
90 100 1
90 101 1
90 102 1
90 103 1
90 104 1
90 105 1
90 120 1
90 135 1
90 150 1
90 165 1
90 180 1
90 195 1
90 210 1
90 76 1
90 75 1
90 62 1
90 60 1
90 48 1
90 45 1
90 34 1
90 30 1
90 20 1
90 15 1
90 6 1
90 0 1
91 107 1
91 123 1
91 139 1
91 155 1
91 171 1
91 187 1
91 203 1
91 219 1
91 105 1
91 92 1
91 93 1
91 94 1
91 95 1
91 96 1
91 97 1
91 98 1
91 99 1
91 100 1
91 101 1
91 102 1
91 103 1
91 104 1
91 106 1
91 121 1
91 136 1
91 151 1
91 166 1
91 181 1
91 196 1
91 211 1
91 90 1
91 77 1
91 76 1
91 75 1
91 63 1
91 61 1
91 49 1
91 46 1
91 35 1
91 31 1
91 21 1
91 16 1
91 7 1
91 1 1
92 108 1
92 124 1
92 140 1
92 156 1
92 172 1
92 188 1
92 204 1
92 220 1
92 106 1
92 120 1
92 93 1
92 94 1
92 95 1
92 96 1
92 97 1
92 98 1
92 99 1
92 100 1
92 101 1
92 102 1
92 103 1
92 104 1
92 107 1
92 122 1
92 137 1
92 152 1
92 167 1
92 182 1
92 197 1
92 212 1
92 91 1
92 90 1
92 78 1
92 77 1
92 76 1
92 64 1
92 62 1
92 60 1
92 50 1
92 47 1
92 36 1
92 32 1
92 22 1
92 17 1
92 8 1
92 2 1
93 109 1
93 125 1
93 141 1
93 157 1
93 173 1
93 189 1
93 205 1
93 221 1
93 107 1
93 121 1
93 135 1
93 94 1
93 95 1
93 96 1
93 97 1
93 98 1
93 99 1
93 100 1
93 101 1
93 102 1
93 103 1
93 104 1
93 108 1
93 123 1
93 138 1
93 153 1
93 168 1
93 183 1
93 198 1
93 213 1
93 92 1
93 91 1
93 90 1
93 79 1
93 78 1
93 77 1
93 65 1
93 63 1
93 61 1
93 51 1
93 48 1
93 45 1
93 37 1
93 33 1
93 23 1
93 18 1
93 9 1
93 3 1
94 110 1
94 126 1
94 142 1
94 158 1
94 174 1
94 190 1
94 206 1
94 222 1
94 108 1
94 122 1
94 136 1
94 150 1
94 95 1
94 96 1
94 97 1
94 98 1
94 99 1
94 100 1
94 101 1
94 102 1
94 103 1
94 104 1
94 109 1
94 124 1
94 139 1
94 154 1
94 169 1
94 184 1
94 199 1
94 214 1
94 93 1
94 92 1
94 91 1
94 90 1
94 80 1
94 79 1
94 78 1
94 66 1
94 64 1
94 62 1
94 52 1
94 49 1
94 46 1
94 38 1
94 34 1
94 30 1
94 24 1
94 19 1
94 10 1
94 4 1
95 111 1
95 127 1
95 143 1
95 159 1
95 175 1
95 191 1
95 207 1
95 223 1
95 109 1
95 123 1
95 137 1
95 151 1
95 165 1
95 96 1
95 97 1
95 98 1
95 99 1
95 100 1
95 101 1
95 102 1
95 103 1
95 104 1
95 110 1
95 125 1
95 140 1
95 155 1
95 170 1
95 185 1
95 200 1
95 215 1
95 94 1
95 93 1
95 92 1
95 91 1
95 90 1
95 81 1
95 80 1
95 79 1
95 67 1
95 65 1
95 63 1
95 53 1
95 50 1
95 47 1
95 39 1
95 35 1
95 31 1
95 25 1
95 20 1
95 15 1
95 11 1
95 5 1
96 112 1
96 128 1
96 144 1
96 160 1
96 176 1
96 192 1
96 208 1
96 224 1
96 110 1
96 124 1
96 138 1
96 152 1
96 166 1
96 180 1
96 97 1
96 98 1
96 99 1
96 100 1
96 101 1
96 102 1
96 103 1
96 104 1
96 111 1
96 126 1
96 141 1
96 156 1
96 171 1
96 186 1
96 201 1
96 216 1
96 95 1
96 94 1
96 93 1
96 92 1
96 91 1
96 90 1
96 82 1
96 81 1
96 80 1
96 68 1
96 66 1
96 64 1
96 54 1
96 51 1
96 48 1
96 40 1
96 36 1
96 32 1
96 26 1
96 21 1
96 16 1
96 12 1
96 6 1
96 0 1
97 113 1
97 129 1
97 145 1
97 161 1
97 177 1
97 193 1
97 209 1
97 111 1
97 125 1
97 139 1
97 153 1
97 167 1
97 181 1
97 195 1
97 98 1
97 99 1
97 100 1
97 101 1
97 102 1
97 103 1
97 104 1
97 112 1
97 127 1
97 142 1
97 157 1
97 172 1
97 187 1
97 202 1
97 217 1
97 96 1
97 95 1
97 94 1
97 93 1
97 92 1
97 91 1
97 90 1
97 83 1
97 82 1
97 81 1
97 69 1
97 67 1
97 65 1
97 55 1
97 52 1
97 49 1
97 41 1
97 37 1
97 33 1
97 27 1
97 22 1
97 17 1
97 13 1
97 7 1
97 1 1
98 114 1
98 130 1
98 146 1
98 162 1
98 178 1
98 194 1
98 112 1
98 126 1
98 140 1
98 154 1
98 168 1
98 182 1
98 196 1
98 210 1
98 99 1
98 100 1
98 101 1
98 102 1
98 103 1
98 104 1
98 113 1
98 128 1
98 143 1
98 158 1
98 173 1
98 188 1
98 203 1
98 218 1
98 97 1
98 96 1
98 95 1
98 94 1
98 93 1
98 92 1
98 91 1
98 90 1
98 84 1
98 83 1
98 82 1
98 70 1
98 68 1
98 66 1
98 56 1
98 53 1
98 50 1
98 42 1
98 38 1
98 34 1
98 28 1
98 23 1
98 18 1
98 14 1
98 8 1
98 2 1
99 115 1
99 131 1
99 147 1
99 163 1
99 179 1
99 113 1
99 127 1
99 141 1
99 155 1
99 169 1
99 183 1
99 197 1
99 211 1
99 100 1
99 101 1
99 102 1
99 103 1
99 104 1
99 114 1
99 129 1
99 144 1
99 159 1
99 174 1
99 189 1
99 204 1
99 219 1
99 98 1
99 97 1
99 96 1
99 95 1
99 94 1
99 93 1
99 92 1
99 91 1
99 90 1
99 85 1
99 84 1
99 83 1
99 71 1
99 69 1
99 67 1
99 57 1
99 54 1
99 51 1
99 43 1
99 39 1
99 35 1
99 29 1
99 24 1
99 19 1
99 9 1
99 3 1
100 116 1
100 132 1
100 148 1
100 164 1
100 114 1
100 128 1
100 142 1
100 156 1
100 170 1
100 184 1
100 198 1
100 212 1
100 101 1
100 102 1
100 103 1
100 104 1
100 115 1
100 130 1
100 145 1
100 160 1
100 175 1
100 190 1
100 205 1
100 220 1
100 99 1
100 98 1
100 97 1
100 96 1
100 95 1
100 94 1
100 93 1
100 92 1
100 91 1
100 90 1
100 86 1
100 85 1
100 84 1
100 72 1
100 70 1
100 68 1
100 58 1
100 55 1
100 52 1
100 44 1
100 40 1
100 36 1
100 25 1
100 20 1
100 10 1
100 4 1
101 117 1
101 133 1
101 149 1
101 115 1
101 129 1
101 143 1
101 157 1
101 171 1
101 185 1
101 199 1
101 213 1
101 102 1
101 103 1
101 104 1
101 116 1
101 131 1
101 146 1
101 161 1
101 176 1
101 191 1
101 206 1
101 221 1
