data;
param V := 144;
param E := 
65 117 1
65 130 1
65 143 1
65 76 1
65 87 1
65 98 1
65 109 1
65 120 1
65 66 1
65 67 1
65 68 1
65 69 1
65 70 1
65 71 1
65 77 1
65 89 1
65 101 1
65 113 1
65 125 1
65 137 1
65 64 1
65 63 1
65 62 1
65 61 1
65 60 1
65 54 1
65 53 1
65 52 1
65 43 1
65 41 1
65 39 1
65 32 1
65 29 1
65 26 1
65 21 1
65 17 1
65 13 1
65 10 1
65 5 1
65 0 1
66 79 1
66 92 1
66 105 1
66 118 1
66 131 1
66 77 1
66 88 1
66 99 1
66 110 1
66 121 1
66 132 1
66 67 1
66 68 1
66 69 1
66 70 1
66 71 1
66 78 1
66 90 1
66 102 1
66 114 1
66 126 1
66 138 1
66 65 1
66 64 1
66 63 1
66 62 1
66 61 1
66 60 1
66 55 1
66 54 1
66 53 1
66 44 1
66 42 1
66 40 1
66 33 1
66 30 1
66 27 1
66 22 1
66 18 1
66 14 1
66 11 1
66 6 1
66 1 1
67 80 1
67 93 1
67 106 1
67 119 1
67 78 1
67 89 1
67 100 1
67 111 1
67 122 1
67 133 1
67 68 1
67 69 1
67 70 1
67 71 1
67 79 1
67 91 1
67 103 1
67 115 1
67 127 1
67 139 1
67 66 1
67 65 1
67 64 1
67 63 1
67 62 1
67 61 1
67 60 1
67 56 1
67 55 1
67 54 1
67 45 1
67 43 1
67 41 1
67 34 1
67 31 1
67 28 1
67 23 1
67 19 1
67 15 1
67 7 1
67 2 1
68 81 1
68 94 1
68 107 1
68 79 1
68 90 1
68 101 1
68 112 1
68 123 1
68 134 1
68 69 1
68 70 1
68 71 1
68 80 1
68 92 1
68 104 1
68 116 1
68 128 1
68 140 1
68 67 1
68 66 1
68 65 1
68 64 1
68 63 1
68 62 1
68 61 1
68 60 1
68 57 1
68 56 1
68 55 1
68 46 1
68 44 1
68 42 1
68 35 1
68 32 1
68 29 1
68 20 1
68 16 1
68 8 1
68 3 1
69 82 1
69 95 1
69 80 1
69 91 1
69 102 1
69 113 1
69 124 1
69 135 1
69 70 1
69 71 1
69 81 1
69 93 1
69 105 1
69 117 1
69 129 1
69 141 1
69 68 1
69 67 1
69 66 1
69 65 1
69 64 1
69 63 1
69 62 1
69 61 1
69 60 1
69 58 1
69 57 1
69 56 1
69 47 1
69 45 1
69 43 1
69 33 1
69 30 1
69 21 1
69 17 1
69 9 1
69 4 1
70 83 1
70 81 1
70 92 1
70 103 1
70 114 1
70 125 1
70 136 1
70 71 1
70 82 1
70 94 1
70 106 1
70 118 1
70 130 1
70 142 1
70 69 1
70 68 1
70 67 1
70 66 1
70 65 1
70 64 1
70 63 1
70 62 1
70 61 1
70 60 1
70 59 1
70 58 1
70 57 1
70 46 1
70 44 1
70 34 1
70 31 1
70 22 1
70 18 1
70 10 1
70 5 1
71 82 1
71 93 1
71 104 1
71 115 1
71 126 1
71 137 1
71 83 1
71 95 1
71 107 1
71 119 1
71 131 1
71 143 1
71 70 1
71 69 1
71 68 1
71 67 1
71 66 1
71 65 1
71 64 1
71 63 1
71 62 1
71 61 1
71 60 1
71 59 1
71 58 1
71 47 1
71 45 1
71 35 1
71 32 1
71 23 1
71 19 1
71 11 1
71 6 1
72 85 1
72 98 1
72 111 1
72 124 1
72 137 1
72 73 1
72 74 1
72 75 1
72 76 1
72 77 1
72 78 1
72 79 1
72 80 1
72 81 1
72 82 1
72 83 1
72 84 1
72 96 1
72 108 1
72 120 1
72 132 1
72 61 1
72 60 1
72 50 1
72 48 1
72 39 1
72 36 1
72 28 1
72 24 1
72 17 1
72 12 1
72 6 1
72 0 1
73 86 1
73 99 1
73 112 1
73 125 1
73 138 1
73 84 1
73 74 1
73 75 1
73 76 1
73 77 1
73 78 1
73 79 1
73 80 1
73 81 1
73 82 1
73 83 1
73 85 1
73 97 1
73 109 1
73 121 1
73 133 1
73 72 1
73 62 1
73 61 1
73 60 1
73 51 1
73 49 1
73 40 1
73 37 1
73 29 1
73 25 1
73 18 1
73 13 1
73 7 1
73 1 1
74 87 1
74 100 1
74 113 1
74 126 1
74 139 1
74 85 1
74 96 1
74 75 1
74 76 1
74 77 1
74 78 1
74 79 1
74 80 1
74 81 1
74 82 1
74 83 1
74 86 1
74 98 1
74 110 1
74 122 1
74 134 1
74 73 1
74 72 1
74 63 1
74 62 1
74 61 1
74 52 1
74 50 1
74 48 1
74 41 1
74 38 1
74 30 1
74 26 1
74 19 1
74 14 1
74 8 1
74 2 1
75 88 1
75 101 1
75 114 1
75 127 1
75 140 1
75 86 1
75 97 1
75 108 1
75 76 1
75 77 1
75 78 1
75 79 1
75 80 1
75 81 1
75 82 1
75 83 1
75 87 1
75 99 1
75 111 1
75 123 1
75 135 1
75 74 1
75 73 1
75 72 1
75 64 1
75 63 1
75 62 1
75 53 1
75 51 1
75 49 1
75 42 1
75 39 1
75 36 1
75 31 1
75 27 1
75 20 1
75 15 1
75 9 1
75 3 1
76 89 1
76 102 1
76 115 1
76 128 1
76 141 1
76 87 1
76 98 1
76 109 1
76 120 1
76 77 1
76 78 1
76 79 1
76 80 1
76 81 1
76 82 1
76 83 1
76 88 1
76 100 1
76 112 1
76 124 1
76 136 1
76 75 1
76 74 1
76 73 1
76 72 1
76 65 1
76 64 1
76 63 1
76 54 1
76 52 1
76 50 1
76 43 1
76 40 1
76 37 1
76 32 1
76 28 1
76 24 1
76 21 1
76 16 1
76 10 1
76 4 1
77 90 1
77 103 1
77 116 1
77 129 1
77 142 1
77 88 1
77 99 1
77 110 1
77 121 1
77 132 1
77 78 1
77 79 1
77 80 1
77 81 1
77 82 1
77 83 1
77 89 1
77 101 1
77 113 1
77 125 1
77 137 1
77 76 1
77 75 1
77 74 1
77 73 1
77 72 1
77 66 1
77 65 1
77 64 1
77 55 1
77 53 1
77 51 1
77 44 1
77 41 1
77 38 1
77 33 1
77 29 1
77 25 1
77 22 1
77 17 1
77 12 1
77 11 1
77 5 1
78 91 1
78 104 1
78 117 1
78 130 1
78 143 1
78 89 1
78 100 1
78 111 1
78 122 1
78 133 1
78 79 1
78 80 1
78 81 1
78 82 1
78 83 1
78 90 1
78 102 1
78 114 1
78 126 1
78 138 1
78 77 1
78 76 1
78 75 1
78 74 1
78 73 1
78 72 1
78 67 1
78 66 1
78 65 1
78 56 1
78 54 1
78 52 1
78 45 1
78 42 1
78 39 1
78 34 1
78 30 1
78 26 1
78 23 1
78 18 1
78 13 1
78 6 1
78 0 1
79 92 1
79 105 1
79 118 1
79 131 1
79 90 1
79 101 1
79 112 1
79 123 1
79 134 1
79 80 1
79 81 1
79 82 1
79 83 1
79 91 1
79 103 1
79 115 1
79 127 1
79 139 1
79 78 1
79 77 1
79 76 1
79 75 1
79 74 1
79 73 1
79 72 1
79 68 1
79 67 1
79 66 1
79 57 1
79 55 1
79 53 1
79 46 1
79 43 1
79 40 1
79 35 1
79 31 1
79 27 1
79 19 1
79 14 1
79 7 1
79 1 1
80 93 1
80 106 1
80 119 1
80 91 1
80 102 1
80 113 1
80 124 1
80 135 1
80 81 1
80 82 1
80 83 1
80 92 1
80 104 1
80 116 1
80 128 1
80 140 1
80 79 1
80 78 1
80 77 1
80 76 1
80 75 1
80 74 1
80 73 1
80 72 1
80 69 1
80 68 1
80 67 1
80 58 1
80 56 1
80 54 1
80 47 1
80 44 1
80 41 1
80 32 1
80 28 1
80 20 1
80 15 1
80 8 1
80 2 1
81 94 1
81 107 1
81 92 1
81 103 1
81 114 1
81 125 1
81 136 1
81 82 1
81 83 1
81 93 1
81 105 1
81 117 1
81 129 1
81 141 1
81 80 1
81 79 1
81 78 1
81 77 1
81 76 1
81 75 1
81 74 1
81 73 1
81 72 1
81 70 1
81 69 1
81 68 1
81 59 1
81 57 1
81 55 1
81 45 1
81 42 1
81 33 1
81 29 1
81 21 1
81 16 1
81 9 1
81 3 1
82 95 1
82 93 1
82 104 1
82 115 1
82 126 1
82 137 1
82 83 1
82 94 1
82 106 1
82 118 1
82 130 1
82 142 1
82 81 1
82 80 1
82 79 1
82 78 1
82 77 1
82 76 1
82 75 1
82 74 1
82 73 1
82 72 1
82 71 1
82 70 1
82 69 1
82 58 1
82 56 1
82 46 1
82 43 1
82 34 1
82 30 1
82 22 1
82 17 1
82 10 1
82 4 1
83 94 1
83 105 1
83 116 1
83 127 1
83 138 1
83 95 1
83 107 1
83 119 1
83 131 1
83 143 1
83 82 1
83 81 1
83 80 1
83 79 1
83 78 1
83 77 1
83 76 1
83 75 1
83 74 1
83 73 1
83 72 1
83 71 1
83 70 1
83 59 1
83 57 1
83 47 1
83 44 1
83 35 1
83 31 1
83 23 1
83 18 1
83 11 1
83 5 1
84 97 1
84 110 1
84 123 1
84 136 1
84 85 1
84 86 1
84 87 1
84 88 1
84 89 1
84 90 1
84 91 1
84 92 1
84 93 1
84 94 1
84 95 1
84 96 1
84 108 1
84 120 1
84 132 1
84 73 1
84 72 1
84 62 1
84 60 1
84 51 1
84 48 1
84 40 1
84 36 1
84 29 1
84 24 1
84 18 1
84 12 1
84 7 1
84 0 1
85 98 1
85 111 1
85 124 1
85 137 1
85 96 1
85 86 1
85 87 1
85 88 1
85 89 1
85 90 1
85 91 1
85 92 1
85 93 1
85 94 1
85 95 1
85 97 1
85 109 1
85 121 1
85 133 1
85 84 1
85 74 1
85 73 1
85 72 1
85 63 1
85 61 1
85 52 1
85 49 1
85 41 1
85 37 1
85 30 1
85 25 1
85 19 1
85 13 1
85 8 1
85 1 1
86 99 1
86 112 1
86 125 1
86 138 1
86 97 1
86 108 1
86 87 1
86 88 1
86 89 1
86 90 1
86 91 1
86 92 1
86 93 1
86 94 1
86 95 1
86 98 1
86 110 1
86 122 1
86 134 1
86 85 1
86 84 1
86 75 1
86 74 1
86 73 1
86 64 1
86 62 1
86 60 1
86 53 1
86 50 1
86 42 1
86 38 1
86 31 1
86 26 1
86 20 1
86 14 1
86 9 1
86 2 1
87 100 1
87 113 1
87 126 1
87 139 1
87 98 1
87 109 1
87 120 1
87 88 1
87 89 1
87 90 1
87 91 1
87 92 1
87 93 1
87 94 1
87 95 1
87 99 1
87 111 1
87 123 1
87 135 1
87 86 1
87 85 1
87 84 1
87 76 1
87 75 1
87 74 1
87 65 1
87 63 1
87 61 1
87 54 1
87 51 1
87 48 1
87 43 1
87 39 1
87 32 1
87 27 1
87 21 1
87 15 1
87 10 1
87 3 1
88 101 1
88 114 1
88 127 1
88 140 1
88 99 1
88 110 1
88 121 1
88 132 1
88 89 1
88 90 1
88 91 1
88 92 1
88 93 1
88 94 1
88 95 1
88 100 1
88 112 1
88 124 1
88 136 1
88 87 1
88 86 1
88 85 1
88 84 1
88 77 1
88 76 1
88 75 1
88 66 1
88 64 1
88 62 1
88 55 1
88 52 1
88 49 1
88 44 1
88 40 1
88 36 1
88 33 1
88 28 1
88 22 1
88 16 1
88 11 1
88 4 1
89 102 1
89 115 1
89 128 1
89 141 1
89 100 1
89 111 1
89 122 1
89 133 1
89 90 1
89 91 1
89 92 1
89 93 1
89 94 1
89 95 1
89 101 1
89 113 1
89 125 1
89 137 1
89 88 1
89 87 1
89 86 1
89 85 1
89 84 1
89 78 1
89 77 1
89 76 1
89 67 1
89 65 1
89 63 1
89 56 1
89 53 1
89 50 1
89 45 1
89 41 1
89 37 1
89 34 1
89 29 1
89 24 1
89 23 1
89 17 1
89 5 1
90 103 1
90 116 1
90 129 1
90 142 1
90 101 1
90 112 1
90 123 1
90 134 1
90 91 1
90 92 1
90 93 1
90 94 1
90 95 1
90 102 1
90 114 1
90 126 1
90 138 1
90 89 1
90 88 1
90 87 1
90 86 1
90 85 1
90 84 1
90 79 1
90 78 1
90 77 1
90 68 1
90 66 1
90 64 1
90 57 1
90 54 1
90 51 1
90 46 1
90 42 1
90 38 1
90 35 1
90 30 1
90 25 1
90 18 1
90 12 1
90 6 1
91 104 1
91 117 1
91 130 1
91 143 1
91 102 1
91 113 1
91 124 1
91 135 1
91 92 1
91 93 1
91 94 1
91 95 1
91 103 1
91 115 1
91 127 1
91 139 1
91 90 1
91 89 1
91 88 1
91 87 1
91 86 1
91 85 1
91 84 1
91 80 1
91 79 1
91 78 1
91 69 1
91 67 1
91 65 1
91 58 1
91 55 1
91 52 1
91 47 1
91 43 1
91 39 1
91 31 1
91 26 1
91 19 1
91 13 1
91 7 1
91 0 1
92 105 1
92 118 1
92 131 1
92 103 1
92 114 1
92 125 1
92 136 1
92 93 1
92 94 1
92 95 1
92 104 1
92 116 1
92 128 1
92 140 1
92 91 1
92 90 1
92 89 1
92 88 1
92 87 1
92 86 1
92 85 1
92 84 1
92 81 1
92 80 1
92 79 1
92 70 1
92 68 1
92 66 1
92 59 1
92 56 1
92 53 1
92 44 1
92 40 1
92 32 1
92 27 1
92 20 1
92 14 1
92 8 1
92 1 1
93 106 1
93 119 1
93 104 1
93 115 1
93 126 1
93 137 1
93 94 1
93 95 1
93 105 1
93 117 1
93 129 1
93 141 1
93 92 1
93 91 1
93 90 1
93 89 1
93 88 1
93 87 1
93 86 1
93 85 1
93 84 1
93 82 1
93 81 1
93 80 1
93 71 1
93 69 1
93 67 1
93 57 1
93 54 1
93 45 1
93 41 1
93 33 1
93 28 1
93 21 1
93 15 1
93 9 1
93 2 1
94 107 1
94 105 1
94 116 1
94 127 1
94 138 1
94 95 1
94 106 1
94 118 1
94 130 1
94 142 1
94 93 1
94 92 1
94 91 1
94 90 1
94 89 1
94 88 1
94 87 1
94 86 1
94 85 1
94 84 1
94 83 1
94 82 1
94 81 1
94 70 1
94 68 1
94 58 1
94 55 1
94 46 1
94 42 1
94 34 1
94 29 1
94 22 1
94 16 1
94 10 1
94 3 1
95 106 1
95 117 1
95 128 1
95 139 1
95 107 1
95 119 1
95 131 1
95 143 1
95 94 1
95 93 1
95 92 1
95 91 1
95 90 1
95 89 1
95 88 1
95 87 1
95 86 1
95 85 1
95 84 1
95 83 1
95 82 1
95 71 1
95 69 1
95 59 1
95 56 1
95 47 1
95 43 1
95 35 1
95 30 1
95 23 1
95 17 1
95 11 1
95 4 1
96 109 1
96 122 1
96 135 1
96 97 1
96 98 1
96 99 1
96 100 1
96 101 1
96 102 1
96 103 1
96 104 1
96 105 1
96 106 1
96 107 1
96 108 1
96 120 1
96 132 1
96 85 1
96 84 1
96 74 1
96 72 1
96 63 1
96 60 1
96 52 1
96 48 1
96 41 1
96 36 1
96 30 1
96 24 1
96 19 1
96 12 1
96 8 1
96 0 1
97 110 1
97 123 1
97 136 1
97 108 1
97 98 1
97 99 1
97 100 1
97 101 1
97 102 1
97 103 1
97 104 1
97 105 1
97 106 1
97 107 1
97 109 1
97 121 1
97 133 1
97 96 1
97 86 1
97 85 1
97 84 1
97 75 1
97 73 1
97 64 1
97 61 1
97 53 1
97 49 1
97 42 1
97 37 1
97 31 1
97 25 1
97 20 1
97 13 1
97 9 1
97 1 1
98 111 1
98 124 1
98 137 1
98 109 1
98 120 1
98 99 1
98 100 1
98 101 1
98 102 1
98 103 1
98 104 1
98 105 1
98 106 1
98 107 1
98 110 1
98 122 1
98 134 1
98 97 1
98 96 1
98 87 1
98 86 1
98 85 1
98 76 1
98 74 1
98 72 1
98 65 1
98 62 1
98 54 1
98 50 1
98 43 1
98 38 1
98 32 1
98 26 1
98 21 1
98 14 1
98 10 1
98 2 1
99 112 1
99 125 1
99 138 1
99 110 1
99 121 1
99 132 1
99 100 1
99 101 1
99 102 1
99 103 1
99 104 1
99 105 1
99 106 1
99 107 1
99 111 1
99 123 1
99 135 1
99 98 1
99 97 1
99 96 1
99 88 1
99 87 1
99 86 1
99 77 1
99 75 1
99 73 1
99 66 1
99 63 1
99 60 1
99 55 1
99 51 1
99 44 1
99 39 1
99 33 1
99 27 1
99 22 1
99 15 1
99 11 1
99 3 1
100 113 1
100 126 1
100 139 1
100 111 1
100 122 1
100 133 1
100 101 1
100 102 1
100 103 1
100 104 1
100 105 1
100 106 1
100 107 1
100 112 1
100 124 1
100 136 1
100 99 1
100 98 1
100 97 1
100 96 1
100 89 1
100 88 1
100 87 1
100 78 1
100 76 1
100 74 1
100 67 1
100 64 1
100 61 1
100 56 1
100 52 1
100 48 1
100 45 1
100 40 1
100 34 1
100 28 1
100 23 1
100 16 1
100 4 1
101 114 1
101 127 1
101 140 1
101 112 1
101 123 1
101 134 1
101 102 1
101 103 1
101 104 1
101 105 1
101 106 1
101 107 1
101 113 1
101 125 1
101 137 1
101 100 1
101 99 1
101 98 1
101 97 1
101 96 1
101 90 1
101 89 1
101 88 1
101 79 1
101 77 1
101 75 1
101 68 1
101 65 1
101 62 1
101 57 1
101 53 1
101 49 1
101 46 1
101 41 1
101 36 1
101 35 1
101 29 1
101 17 1
101 5 1
102 115 1
102 128 1
102 141 1
102 113 1
102 124 1
102 135 1
102 103 1
102 104 1
102 105 1
102 106 1
102 107 1
102 114 1
102 126 1
102 138 1
102 101 1
102 100 1
102 99 1
102 98 1
102 97 1
102 96 1
102 91 1
102 90 1
102 89 1
102 80 1
102 78 1
102 76 1
102 69 1
102 66 1
102 63 1
102 58 1
102 54 1
102 50 1
102 47 1
102 42 1
102 37 1
102 30 1
102 24 1
102 18 1
102 6 1
103 116 1
103 129 1
103 142 1
103 114 1
103 125 1
103 136 1
103 104 1
103 105 1
103 106 1
103 107 1
103 115 1
103 127 1
103 139 1
103 102 1
103 101 1
103 100 1
103 99 1
103 98 1
103 97 1
103 96 1
103 92 1
103 91 1
103 90 1
103 81 1
103 79 1
103 77 1
103 70 1
103 67 1
103 64 1
103 59 1
103 55 1
103 51 1
103 43 1
103 38 1
103 31 1
103 25 1
103 19 1
103 12 1
103 7 1
104 117 1
104 130 1
104 143 1
104 115 1
104 126 1
104 137 1
104 105 1
104 106 1
104 107 1
104 116 1
104 128 1
104 140 1
104 103 1
104 102 1
104 101 1
104 100 1
104 99 1
104 98 1
104 97 1
104 96 1
104 93 1
104 92 1
104 91 1
104 82 1
104 80 1
104 78 1
104 71 1
104 68 1
104 65 1
104 56 1
104 52 1
104 44 1
104 39 1
104 32 1
104 26 1
104 20 1
104 13 1
104 8 1
104 0 1
105 118 1
105 131 1
105 116 1
105 127 1
105 138 1
105 106 1
105 107 1
105 117 1
105 129 1
105 141 1
105 104 1
105 103 1
105 102 1
105 101 1
105 100 1
105 99 1
105 98 1
105 97 1
105 96 1
105 94 1
105 93 1
105 92 1
105 83 1
105 81 1
105 79 1
105 69 1
105 66 1
105 57 1
105 53 1
105 45 1
105 40 1
105 33 1
105 27 1
105 21 1
105 14 1
105 9 1
105 1 1
106 119 1
106 117 1
106 128 1
106 139 1
106 107 1
106 118 1
106 130 1
106 142 1
106 105 1
106 104 1
106 103 1
106 102 1
106 101 1
106 100 1
106 99 1
106 98 1
106 97 1
106 96 1
106 95 1
106 94 1
106 93 1
106 82 1
106 80 1
106 70 1
106 67 1
106 58 1
106 54 1
106 46 1
106 41 1
106 34 1
106 28 1
106 22 1
106 15 1
106 10 1
106 2 1
107 118 1
107 129 1
107 140 1
107 119 1
107 131 1
107 143 1
107 106 1
107 105 1
107 104 1
107 103 1
107 102 1
107 101 1
107 100 1
107 99 1
107 98 1
107 97 1
107 96 1
107 95 1
107 94 1
107 83 1
107 81 1
107 71 1
107 68 1
107 59 1
107 55 1
107 47 1
107 42 1
107 35 1
107 29 1
107 23 1
107 16 1
107 11 1
107 3 1
108 121 1
108 134 1
108 109 1
108 110 1
108 111 1
108 112 1
108 113 1
108 114 1
108 115 1
108 116 1
108 117 1
108 118 1
108 119 1
108 120 1
108 132 1
108 97 1
108 96 1
108 86 1
108 84 1
108 75 1
108 72 1
108 64 1
108 60 1
108 53 1
108 48 1
108 42 1
108 36 1
108 31 1
108 24 1
108 20 1
108 12 1
108 9 1
108 0 1
109 122 1
109 135 1
109 120 1
109 110 1
109 111 1
109 112 1
109 113 1
109 114 1
109 115 1
109 116 1
109 117 1
109 118 1
109 119 1
109 121 1
109 133 1
109 108 1
109 98 1
109 97 1
109 96 1
109 87 1
109 85 1
109 76 1
109 73 1
109 65 1
109 61 1
109 54 1
109 49 1
109 43 1
109 37 1
109 32 1
109 25 1
109 21 1
109 13 1
109 10 1
109 1 1
110 123 1
110 136 1
110 121 1
110 132 1
110 111 1
110 112 1
110 113 1
110 114 1
110 115 1
110 116 1
110 117 1
110 118 1
110 119 1
110 122 1
110 134 1
110 109 1
110 108 1
110 99 1
110 98 1
110 97 1
110 88 1
110 86 1
110 84 1
110 77 1
110 74 1
110 66 1
110 62 1
110 55 1
110 50 1
110 44 1
110 38 1
110 33 1
110 26 1
110 22 1
110 14 1
110 11 1
110 2 1
111 124 1
111 137 1
111 122 1
111 133 1
111 112 1
111 113 1
111 114 1
111 115 1
111 116 1
111 117 1
111 118 1
111 119 1
111 123 1
111 135 1
111 110 1
111 109 1
111 108 1
111 100 1
111 99 1
111 98 1
111 89 1
111 87 1
111 85 1
111 78 1
111 75 1
111 72 1
111 67 1
111 63 1
111 56 1
111 51 1
111 45 1
111 39 1
111 34 1
111 27 1
111 23 1
111 15 1
111 3 1
112 125 1
112 138 1
112 123 1
112 134 1
112 113 1
112 114 1
112 115 1
112 116 1
112 117 1
112 118 1
112 119 1
112 124 1
112 136 1
112 111 1
112 110 1
112 109 1
112 108 1
112 101 1
112 100 1
112 99 1
112 90 1
112 88 1
112 86 1
112 79 1
112 76 1
112 73 1
112 68 1
112 64 1
112 60 1
112 57 1
112 52 1
112 46 1
112 40 1
112 35 1
112 28 1
112 16 1
112 4 1
113 126 1
113 139 1
113 124 1
113 135 1
113 114 1
113 115 1
113 116 1
113 117 1
113 118 1
113 119 1
113 125 1
113 137 1
113 112 1
113 111 1
113 110 1
113 109 1
113 108 1
113 102 1
113 101 1
113 100 1
113 91 1
113 89 1
113 87 1
113 80 1
113 77 1
113 74 1
113 69 1
113 65 1
113 61 1
113 58 1
113 53 1
113 48 1
113 47 1
113 41 1
113 29 1
113 17 1
113 5 1
114 127 1
114 140 1
114 125 1
114 136 1
114 115 1
114 116 1
114 117 1
114 118 1
114 119 1
114 126 1
114 138 1
114 113 1
114 112 1
114 111 1
114 110 1
114 109 1
114 108 1
114 103 1
114 102 1
114 101 1
114 92 1
114 90 1
114 88 1
114 81 1
114 78 1
114 75 1
114 70 1
114 66 1
114 62 1
114 59 1
114 54 1
114 49 1
114 42 1
114 36 1
114 30 1
114 18 1
114 6 1
115 128 1
115 141 1
115 126 1
115 137 1
115 116 1
115 117 1
115 118 1
115 119 1
115 127 1
115 139 1
115 114 1
115 113 1
115 112 1
115 111 1
115 110 1
115 109 1
115 108 1
115 104 1
115 103 1
115 102 1
115 93 1
115 91 1
115 89 1
115 82 1
115 79 1
115 76 1
115 71 1
115 67 1
115 63 1
115 55 1
115 50 1
115 43 1
115 37 1
115 31 1
115 24 1
115 19 1
115 7 1
116 129 1
116 142 1
116 127 1
116 138 1
116 117 1
116 118 1
116 119 1
116 128 1
116 140 1
116 115 1
116 114 1
116 113 1
116 112 1
116 111 1
116 110 1
116 109 1
116 108 1
116 105 1
116 104 1
116 103 1
116 94 1
116 92 1
116 90 1
116 83 1
116 80 1
116 77 1
116 68 1
116 64 1
116 56 1
116 51 1
116 44 1
116 38 1
116 32 1
116 25 1
116 20 1
116 12 1
116 8 1
117 130 1
117 143 1
117 128 1
117 139 1
117 118 1
117 119 1
117 129 1
117 141 1
117 116 1
117 115 1
117 114 1
117 113 1
117 112 1
117 111 1
117 110 1
117 109 1
117 108 1
117 106 1
117 105 1
117 104 1
117 95 1
117 93 1
117 91 1
117 81 1
117 78 1
117 69 1
117 65 1
117 57 1
117 52 1
117 45 1
117 39 1
117 33 1
117 26 1
117 21 1
117 13 1
117 9 1
117 0 1
118 131 1
118 129 1
118 140 1
118 119 1
118 130 1
118 142 1
118 117 1
118 116 1
118 115 1
118 114 1
118 113 1
118 112 1
118 111 1
118 110 1
118 109 1
118 108 1
118 107 1
118 106 1
118 105 1
118 94 1
118 92 1
118 82 1
118 79 1
118 70 1
118 66 1
118 58 1
118 53 1
118 46 1
118 40 1
118 34 1
118 27 1
118 22 1
118 14 1
118 10 1
118 1 1
119 130 1
119 141 1
119 131 1
119 143 1
119 118 1
119 117 1
119 116 1
119 115 1
119 114 1
119 113 1
119 112 1
119 111 1
119 110 1
119 109 1
119 108 1
119 107 1
119 106 1
119 95 1
119 93 1
119 83 1
119 80 1
119 71 1
119 67 1
119 59 1
119 54 1
119 47 1
119 41 1
119 35 1
119 28 1
119 23 1
119 15 1
119 11 1
119 2 1
120 133 1
120 121 1
120 122 1
120 123 1
120 124 1
120 125 1
120 126 1
120 127 1
120 128 1
120 129 1
120 130 1
120 131 1
120 132 1
120 109 1
120 108 1
120 98 1
120 96 1
120 87 1
120 84 1
120 76 1
120 72 1
120 65 1
120 60 1
120 54 1
120 48 1
120 43 1
120 36 1
120 32 1
120 24 1
120 21 1
120 12 1
120 10 1
120 0 1
121 134 1
121 132 1
121 122 1
121 123 1
121 124 1
121 125 1
121 126 1
121 127 1
121 128 1
121 129 1
121 130 1
121 131 1
121 133 1
121 120 1
121 110 1
121 109 1
121 108 1
121 99 1
121 97 1
121 88 1
121 85 1
121 77 1
121 73 1
121 66 1
121 61 1
121 55 1
121 49 1
121 44 1
121 37 1
121 33 1
121 25 1
121 22 1
121 13 1
121 11 1
121 1 1
122 135 1
122 133 1
122 123 1
122 124 1
122 125 1
122 126 1
122 127 1
122 128 1
122 129 1
122 130 1
122 131 1
122 134 1
122 121 1
122 120 1
122 111 1
122 110 1
122 109 1
122 100 1
122 98 1
122 96 1
122 89 1
122 86 1
122 78 1
122 74 1
122 67 1
122 62 1
122 56 1
122 50 1
122 45 1
122 38 1
122 34 1
122 26 1
122 23 1
122 14 1
122 2 1
123 136 1
123 134 1
123 124 1
123 125 1
123 126 1
123 127 1
123 128 1
123 129 1
123 130 1
123 131 1
123 135 1
123 122 1
123 121 1
123 120 1
123 112 1
123 111 1
123 110 1
123 101 1
123 99 1
123 97 1
123 90 1
123 87 1
123 84 1
123 79 1
123 75 1
123 68 1
123 63 1
123 57 1
123 51 1
123 46 1
123 39 1
123 35 1
123 27 1
123 15 1
123 3 1
124 137 1
124 135 1
124 125 1
124 126 1
124 127 1
124 128 1
124 129 1
124 130 1
124 131 1
124 136 1
124 123 1
124 122 1
124 121 1
124 120 1
124 113 1
124 112 1
124 111 1
124 102 1
124 100 1
124 98 1
124 91 1
124 88 1
124 85 1
124 80 1
124 76 1
124 72 1
124 69 1
124 64 1
124 58 1
124 52 1
124 47 1
124 40 1
124 28 1
124 16 1
124 4 1
125 138 1
125 136 1
125 126 1
125 127 1
125 128 1
125 129 1
125 130 1
125 131 1
125 137 1
125 124 1
125 123 1
125 122 1
125 121 1
125 120 1
125 114 1
125 113 1
125 112 1
125 103 1
125 101 1
125 99 1
125 92 1
125 89 1
125 86 1
125 81 1
125 77 1
125 73 1
125 70 1
125 65 1
125 60 1
125 59 1
125 53 1
125 41 1
125 29 1
125 17 1
125 5 1
126 139 1
126 137 1
126 127 1
126 128 1
126 129 1
126 130 1
126 131 1
126 138 1
126 125 1
126 124 1
126 123 1
126 122 1
126 121 1
126 120 1
126 115 1
126 114 1
126 113 1
126 104 1
126 102 1
126 100 1
126 93 1
126 90 1
126 87 1
126 82 1
126 78 1
126 74 1
126 71 1
126 66 1
126 61 1
126 54 1
126 48 1
126 42 1
126 30 1
126 18 1
126 6 1
127 140 1
127 138 1
127 128 1
127 129 1
127 130 1
127 131 1
127 139 1
127 126 1
127 125 1
127 124 1
127 123 1
127 122 1
127 121 1
127 120 1
127 116 1
127 115 1
127 114 1
127 105 1
127 103 1
127 101 1
127 94 1
127 91 1
127 88 1
127 83 1
127 79 1
127 75 1
127 67 1
127 62 1
127 55 1
127 49 1
127 43 1
127 36 1
127 31 1
127 19 1
127 7 1
