data;
param V := 256;
param E := 
49 19 1
49 17 1
49 4 1
49 1 1
50 67 1
50 84 1
50 101 1
50 118 1
50 135 1
50 152 1
50 169 1
50 186 1
50 203 1
50 220 1
50 237 1
50 254 1
50 65 1
50 80 1
50 51 1
50 52 1
50 53 1
50 54 1
50 55 1
50 56 1
50 57 1
50 58 1
50 59 1
50 60 1
50 61 1
50 62 1
50 63 1
50 66 1
50 82 1
50 98 1
50 114 1
50 130 1
50 146 1
50 162 1
50 178 1
50 194 1
50 210 1
50 226 1
50 242 1
50 49 1
50 48 1
50 35 1
50 34 1
50 33 1
50 20 1
50 18 1
50 16 1
50 5 1
50 2 1
51 68 1
51 85 1
51 102 1
51 119 1
51 136 1
51 153 1
51 170 1
51 187 1
51 204 1
51 221 1
51 238 1
51 255 1
51 66 1
51 81 1
51 96 1
51 52 1
51 53 1
51 54 1
51 55 1
51 56 1
51 57 1
51 58 1
51 59 1
51 60 1
51 61 1
51 62 1
51 63 1
51 67 1
51 83 1
51 99 1
51 115 1
51 131 1
51 147 1
51 163 1
51 179 1
51 195 1
51 211 1
51 227 1
51 243 1
51 50 1
51 49 1
51 48 1
51 36 1
51 35 1
51 34 1
51 21 1
51 19 1
51 17 1
51 6 1
51 3 1
51 0 1
52 69 1
52 86 1
52 103 1
52 120 1
52 137 1
52 154 1
52 171 1
52 188 1
52 205 1
52 222 1
52 239 1
52 67 1
52 82 1
52 97 1
52 112 1
52 53 1
52 54 1
52 55 1
52 56 1
52 57 1
52 58 1
52 59 1
52 60 1
52 61 1
52 62 1
52 63 1
52 68 1
52 84 1
52 100 1
52 116 1
52 132 1
52 148 1
52 164 1
52 180 1
52 196 1
52 212 1
52 228 1
52 244 1
52 51 1
52 50 1
52 49 1
52 48 1
52 37 1
52 36 1
52 35 1
52 22 1
52 20 1
52 18 1
52 7 1
52 4 1
52 1 1
53 70 1
53 87 1
53 104 1
53 121 1
53 138 1
53 155 1
53 172 1
53 189 1
53 206 1
53 223 1
53 68 1
53 83 1
53 98 1
53 113 1
53 128 1
53 54 1
53 55 1
53 56 1
53 57 1
53 58 1
53 59 1
53 60 1
53 61 1
53 62 1
53 63 1
53 69 1
53 85 1
53 101 1
53 117 1
53 133 1
53 149 1
53 165 1
53 181 1
53 197 1
53 213 1
53 229 1
53 245 1
53 52 1
53 51 1
53 50 1
53 49 1
53 48 1
53 38 1
53 37 1
53 36 1
53 23 1
53 21 1
53 19 1
53 8 1
53 5 1
53 2 1
54 71 1
54 88 1
54 105 1
54 122 1
54 139 1
54 156 1
54 173 1
54 190 1
54 207 1
54 69 1
54 84 1
54 99 1
54 114 1
54 129 1
54 144 1
54 55 1
54 56 1
54 57 1
54 58 1
54 59 1
54 60 1
54 61 1
54 62 1
54 63 1
54 70 1
54 86 1
54 102 1
54 118 1
54 134 1
54 150 1
54 166 1
54 182 1
54 198 1
54 214 1
54 230 1
54 246 1
54 53 1
54 52 1
54 51 1
54 50 1
54 49 1
54 48 1
54 39 1
54 38 1
54 37 1
54 24 1
54 22 1
54 20 1
54 9 1
54 6 1
54 3 1
55 72 1
55 89 1
55 106 1
55 123 1
55 140 1
55 157 1
55 174 1
55 191 1
55 70 1
55 85 1
55 100 1
55 115 1
55 130 1
55 145 1
55 160 1
55 56 1
55 57 1
55 58 1
55 59 1
55 60 1
55 61 1
55 62 1
55 63 1
55 71 1
55 87 1
55 103 1
55 119 1
55 135 1
55 151 1
55 167 1
55 183 1
55 199 1
55 215 1
55 231 1
55 247 1
55 54 1
55 53 1
55 52 1
55 51 1
55 50 1
55 49 1
55 48 1
55 40 1
55 39 1
55 38 1
55 25 1
55 23 1
55 21 1
55 10 1
55 7 1
55 4 1
56 73 1
56 90 1
56 107 1
56 124 1
56 141 1
56 158 1
56 175 1
56 71 1
56 86 1
56 101 1
56 116 1
56 131 1
56 146 1
56 161 1
56 176 1
56 57 1
56 58 1
56 59 1
56 60 1
56 61 1
56 62 1
56 63 1
56 72 1
56 88 1
56 104 1
56 120 1
56 136 1
56 152 1
56 168 1
56 184 1
56 200 1
56 216 1
56 232 1
56 248 1
56 55 1
56 54 1
56 53 1
56 52 1
56 51 1
56 50 1
56 49 1
56 48 1
56 41 1
56 40 1
56 39 1
56 26 1
56 24 1
56 22 1
56 11 1
56 8 1
56 5 1
57 74 1
57 91 1
57 108 1
57 125 1
57 142 1
57 159 1
57 72 1
57 87 1
57 102 1
57 117 1
57 132 1
57 147 1
57 162 1
57 177 1
57 192 1
57 58 1
57 59 1
57 60 1
57 61 1
57 62 1
57 63 1
57 73 1
57 89 1
57 105 1
57 121 1
57 137 1
57 153 1
57 169 1
57 185 1
57 201 1
57 217 1
57 233 1
57 249 1
57 56 1
57 55 1
57 54 1
57 53 1
57 52 1
57 51 1
57 50 1
57 49 1
57 48 1
57 42 1
57 41 1
57 40 1
57 27 1
57 25 1
57 23 1
57 12 1
57 9 1
57 6 1
58 75 1
58 92 1
58 109 1
58 126 1
58 143 1
58 73 1
58 88 1
58 103 1
58 118 1
58 133 1
58 148 1
58 163 1
58 178 1
58 193 1
58 208 1
58 59 1
58 60 1
58 61 1
58 62 1
58 63 1
58 74 1
58 90 1
58 106 1
58 122 1
58 138 1
58 154 1
58 170 1
58 186 1
58 202 1
58 218 1
58 234 1
58 250 1
58 57 1
58 56 1
58 55 1
58 54 1
58 53 1
58 52 1
58 51 1
58 50 1
58 49 1
58 48 1
58 43 1
58 42 1
58 41 1
58 28 1
58 26 1
58 24 1
58 13 1
58 10 1
58 7 1
59 76 1
59 93 1
59 110 1
59 127 1
59 74 1
59 89 1
59 104 1
59 119 1
59 134 1
59 149 1
59 164 1
59 179 1
59 194 1
59 209 1
59 224 1
59 60 1
59 61 1
59 62 1
59 63 1
59 75 1
59 91 1
59 107 1
59 123 1
59 139 1
59 155 1
59 171 1
59 187 1
59 203 1
59 219 1
59 235 1
59 251 1
59 58 1
59 57 1
59 56 1
59 55 1
59 54 1
59 53 1
59 52 1
59 51 1
59 50 1
59 49 1
59 48 1
59 44 1
59 43 1
59 42 1
59 29 1
59 27 1
59 25 1
59 14 1
59 11 1
59 8 1
60 77 1
60 94 1
60 111 1
60 75 1
60 90 1
60 105 1
60 120 1
60 135 1
60 150 1
60 165 1
60 180 1
60 195 1
60 210 1
60 225 1
60 240 1
60 61 1
60 62 1
60 63 1
60 76 1
60 92 1
60 108 1
60 124 1
60 140 1
60 156 1
60 172 1
60 188 1
60 204 1
60 220 1
60 236 1
60 252 1
60 59 1
60 58 1
60 57 1
60 56 1
60 55 1
60 54 1
60 53 1
60 52 1
60 51 1
60 50 1
60 49 1
60 48 1
60 45 1
60 44 1
60 43 1
60 30 1
60 28 1
60 26 1
60 15 1
60 12 1
60 9 1
61 78 1
61 95 1
61 76 1
61 91 1
61 106 1
61 121 1
61 136 1
61 151 1
61 166 1
61 181 1
61 196 1
61 211 1
61 226 1
61 241 1
61 62 1
61 63 1
61 77 1
61 93 1
61 109 1
61 125 1
61 141 1
61 157 1
61 173 1
61 189 1
61 205 1
61 221 1
61 237 1
61 253 1
61 60 1
61 59 1
61 58 1
61 57 1
61 56 1
61 55 1
61 54 1
61 53 1
61 52 1
61 51 1
61 50 1
61 49 1
61 48 1
61 46 1
61 45 1
61 44 1
61 31 1
61 29 1
61 27 1
61 13 1
61 10 1
62 79 1
62 77 1
62 92 1
62 107 1
62 122 1
62 137 1
62 152 1
62 167 1
62 182 1
62 197 1
62 212 1
62 227 1
62 242 1
62 63 1
62 78 1
62 94 1
62 110 1
62 126 1
62 142 1
62 158 1
62 174 1
62 190 1
62 206 1
62 222 1
62 238 1
62 254 1
62 61 1
62 60 1
62 59 1
62 58 1
62 57 1
62 56 1
62 55 1
62 54 1
62 53 1
62 52 1
62 51 1
62 50 1
62 49 1
62 48 1
62 47 1
62 46 1
62 45 1
62 30 1
62 28 1
62 14 1
62 11 1
63 78 1
63 93 1
63 108 1
63 123 1
63 138 1
63 153 1
63 168 1
63 183 1
63 198 1
63 213 1
63 228 1
63 243 1
63 79 1
63 95 1
63 111 1
63 127 1
63 143 1
63 159 1
63 175 1
63 191 1
63 207 1
63 223 1
63 239 1
63 255 1
63 62 1
63 61 1
63 60 1
63 59 1
63 58 1
63 57 1
63 56 1
63 55 1
63 54 1
63 53 1
63 52 1
63 51 1
63 50 1
63 49 1
63 48 1
63 47 1
63 46 1
63 31 1
63 29 1
63 15 1
63 12 1
64 81 1
64 98 1
64 115 1
64 132 1
64 149 1
64 166 1
64 183 1
64 200 1
64 217 1
64 234 1
64 251 1
64 65 1
64 66 1
64 67 1
64 68 1
64 69 1
64 70 1
64 71 1
64 72 1
64 73 1
64 74 1
64 75 1
64 76 1
64 77 1
64 78 1
64 79 1
64 80 1
64 96 1
64 112 1
64 128 1
64 144 1
64 160 1
64 176 1
64 192 1
64 208 1
64 224 1
64 240 1
64 49 1
64 48 1
64 34 1
64 32 1
64 19 1
64 16 1
64 4 1
64 0 1
65 82 1
65 99 1
65 116 1
65 133 1
65 150 1
65 167 1
65 184 1
65 201 1
65 218 1
65 235 1
65 252 1
65 80 1
65 66 1
65 67 1
65 68 1
65 69 1
65 70 1
65 71 1
65 72 1
65 73 1
65 74 1
65 75 1
65 76 1
65 77 1
65 78 1
65 79 1
65 81 1
65 97 1
65 113 1
65 129 1
65 145 1
65 161 1
65 177 1
65 193 1
65 209 1
65 225 1
65 241 1
65 64 1
65 50 1
65 49 1
65 48 1
65 35 1
65 33 1
65 20 1
65 17 1
65 5 1
65 1 1
66 83 1
66 100 1
66 117 1
66 134 1
66 151 1
66 168 1
66 185 1
66 202 1
66 219 1
66 236 1
66 253 1
66 81 1
66 96 1
66 67 1
66 68 1
66 69 1
66 70 1
66 71 1
66 72 1
66 73 1
66 74 1
66 75 1
66 76 1
66 77 1
66 78 1
66 79 1
66 82 1
66 98 1
66 114 1
66 130 1
66 146 1
66 162 1
66 178 1
66 194 1
66 210 1
66 226 1
66 242 1
66 65 1
66 64 1
66 51 1
66 50 1
66 49 1
66 36 1
66 34 1
66 32 1
66 21 1
66 18 1
66 6 1
66 2 1
67 84 1
67 101 1
67 118 1
67 135 1
67 152 1
67 169 1
67 186 1
67 203 1
67 220 1
67 237 1
67 254 1
67 82 1
67 97 1
67 112 1
67 68 1
67 69 1
67 70 1
67 71 1
67 72 1
67 73 1
67 74 1
67 75 1
67 76 1
67 77 1
67 78 1
67 79 1
67 83 1
67 99 1
67 115 1
67 131 1
67 147 1
67 163 1
67 179 1
67 195 1
67 211 1
67 227 1
67 243 1
67 66 1
67 65 1
67 64 1
67 52 1
67 51 1
67 50 1
67 37 1
67 35 1
67 33 1
67 22 1
67 19 1
67 16 1
67 7 1
67 3 1
68 85 1
68 102 1
68 119 1
68 136 1
68 153 1
68 170 1
68 187 1
68 204 1
68 221 1
68 238 1
68 255 1
68 83 1
68 98 1
68 113 1
68 128 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
68 76 1
68 77 1
68 78 1
68 79 1
68 84 1
68 100 1
68 116 1
68 132 1
68 148 1
68 164 1
68 180 1
68 196 1
68 212 1
68 228 1
68 244 1
68 67 1
68 66 1
68 65 1
68 64 1
68 53 1
68 52 1
68 51 1
68 38 1
68 36 1
68 34 1
68 23 1
68 20 1
68 17 1
68 8 1
68 4 1
68 0 1
69 86 1
69 103 1
69 120 1
69 137 1
69 154 1
69 171 1
69 188 1
69 205 1
69 222 1
69 239 1
69 84 1
69 99 1
69 114 1
69 129 1
69 144 1
69 70 1
69 71 1
69 72 1
69 73 1
69 74 1
69 75 1
69 76 1
69 77 1
69 78 1
69 79 1
69 85 1
69 101 1
69 117 1
69 133 1
69 149 1
69 165 1
69 181 1
69 197 1
69 213 1
69 229 1
69 245 1
69 68 1
69 67 1
69 66 1
69 65 1
69 64 1
69 54 1
69 53 1
69 52 1
69 39 1
69 37 1
69 35 1
69 24 1
69 21 1
69 18 1
69 9 1
69 5 1
69 1 1
70 87 1
70 104 1
70 121 1
70 138 1
70 155 1
70 172 1
70 189 1
70 206 1
70 223 1
70 85 1
70 100 1
70 115 1
70 130 1
70 145 1
70 160 1
70 71 1
70 72 1
70 73 1
70 74 1
70 75 1
70 76 1
70 77 1
70 78 1
70 79 1
70 86 1
70 102 1
70 118 1
70 134 1
70 150 1
70 166 1
70 182 1
70 198 1
70 214 1
70 230 1
70 246 1
70 69 1
70 68 1
70 67 1
70 66 1
70 65 1
70 64 1
70 55 1
70 54 1
70 53 1
70 40 1
70 38 1
70 36 1
70 25 1
70 22 1
70 19 1
70 10 1
70 6 1
70 2 1
71 88 1
71 105 1
71 122 1
71 139 1
71 156 1
71 173 1
71 190 1
71 207 1
71 86 1
71 101 1
71 116 1
71 131 1
71 146 1
71 161 1
71 176 1
71 72 1
71 73 1
71 74 1
71 75 1
71 76 1
71 77 1
71 78 1
71 79 1
71 87 1
71 103 1
71 119 1
71 135 1
71 151 1
71 167 1
71 183 1
71 199 1
71 215 1
71 231 1
71 247 1
71 70 1
71 69 1
71 68 1
71 67 1
71 66 1
71 65 1
71 64 1
71 56 1
71 55 1
71 54 1
71 41 1
71 39 1
71 37 1
71 26 1
71 23 1
71 20 1
71 11 1
71 7 1
71 3 1
72 89 1
72 106 1
72 123 1
72 140 1
72 157 1
72 174 1
72 191 1
72 87 1
72 102 1
72 117 1
72 132 1
72 147 1
72 162 1
72 177 1
72 192 1
72 73 1
72 74 1
72 75 1
72 76 1
72 77 1
72 78 1
72 79 1
72 88 1
72 104 1
72 120 1
72 136 1
72 152 1
72 168 1
72 184 1
72 200 1
72 216 1
72 232 1
72 248 1
72 71 1
72 70 1
72 69 1
72 68 1
72 67 1
72 66 1
72 65 1
72 64 1
72 57 1
72 56 1
72 55 1
72 42 1
72 40 1
72 38 1
72 27 1
72 24 1
72 21 1
72 12 1
72 8 1
72 4 1
73 90 1
73 107 1
73 124 1
73 141 1
73 158 1
73 175 1
73 88 1
73 103 1
73 118 1
73 133 1
73 148 1
73 163 1
73 178 1
73 193 1
73 208 1
73 74 1
73 75 1
73 76 1
73 77 1
73 78 1
73 79 1
73 89 1
73 105 1
73 121 1
73 137 1
73 153 1
73 169 1
73 185 1
73 201 1
73 217 1
73 233 1
73 249 1
73 72 1
73 71 1
73 70 1
73 69 1
73 68 1
73 67 1
73 66 1
73 65 1
73 64 1
73 58 1
73 57 1
73 56 1
73 43 1
73 41 1
73 39 1
73 28 1
73 25 1
73 22 1
73 13 1
73 9 1
73 5 1
74 91 1
74 108 1
74 125 1
74 142 1
74 159 1
74 89 1
74 104 1
74 119 1
74 134 1
74 149 1
74 164 1
74 179 1
74 194 1
74 209 1
74 224 1
74 75 1
74 76 1
74 77 1
74 78 1
74 79 1
74 90 1
74 106 1
74 122 1
74 138 1
74 154 1
74 170 1
74 186 1
74 202 1
74 218 1
74 234 1
74 250 1
74 73 1
74 72 1
74 71 1
74 70 1
74 69 1
74 68 1
74 67 1
74 66 1
74 65 1
74 64 1
74 59 1
74 58 1
74 57 1
74 44 1
74 42 1
74 40 1
74 29 1
74 26 1
74 23 1
74 14 1
74 10 1
74 6 1
75 92 1
75 109 1
75 126 1
75 143 1
75 90 1
75 105 1
75 120 1
75 135 1
75 150 1
75 165 1
75 180 1
75 195 1
75 210 1
75 225 1
75 240 1
75 76 1
75 77 1
75 78 1
75 79 1
75 91 1
75 107 1
75 123 1
75 139 1
75 155 1
75 171 1
75 187 1
75 203 1
75 219 1
75 235 1
75 251 1
75 74 1
75 73 1
75 72 1
75 71 1
75 70 1
75 69 1
75 68 1
75 67 1
75 66 1
75 65 1
75 64 1
75 60 1
75 59 1
75 58 1
75 45 1
75 43 1
75 41 1
75 30 1
75 27 1
75 24 1
75 15 1
75 11 1
75 7 1
76 93 1
76 110 1
76 127 1
76 91 1
76 106 1
76 121 1
76 136 1
76 151 1
76 166 1
76 181 1
76 196 1
76 211 1
76 226 1
76 241 1
76 77 1
76 78 1
76 79 1
76 92 1
76 108 1
76 124 1
76 140 1
76 156 1
76 172 1
76 188 1
76 204 1
76 220 1
76 236 1
76 252 1
76 75 1
76 74 1
76 73 1
76 72 1
76 71 1
76 70 1
76 69 1
76 68 1
76 67 1
76 66 1
76 65 1
76 64 1
76 61 1
76 60 1
76 59 1
76 46 1
76 44 1
76 42 1
76 31 1
76 28 1
76 25 1
76 12 1
76 8 1
77 94 1
77 111 1
77 92 1
77 107 1
77 122 1
77 137 1
77 152 1
77 167 1
77 182 1
77 197 1
77 212 1
77 227 1
77 242 1
77 78 1
77 79 1
77 93 1
77 109 1
77 125 1
77 141 1
77 157 1
77 173 1
77 189 1
77 205 1
77 221 1
77 237 1
77 253 1
77 76 1
77 75 1
77 74 1
77 73 1
77 72 1
77 71 1
77 70 1
77 69 1
77 68 1
77 67 1
77 66 1
77 65 1
77 64 1
77 62 1
77 61 1
77 60 1
77 47 1
77 45 1
77 43 1
77 29 1
77 26 1
77 13 1
77 9 1
78 95 1
78 93 1
78 108 1
78 123 1
78 138 1
78 153 1
78 168 1
78 183 1
78 198 1
78 213 1
78 228 1
78 243 1
78 79 1
78 94 1
78 110 1
78 126 1
78 142 1
78 158 1
78 174 1
78 190 1
78 206 1
78 222 1
78 238 1
78 254 1
78 77 1
78 76 1
78 75 1
78 74 1
78 73 1
78 72 1
78 71 1
78 70 1
78 69 1
78 68 1
78 67 1
78 66 1
78 65 1
78 64 1
78 63 1
78 62 1
78 61 1
78 46 1
78 44 1
78 30 1
78 27 1
78 14 1
78 10 1
79 94 1
79 109 1
79 124 1
79 139 1
79 154 1
79 169 1
79 184 1
79 199 1
79 214 1
79 229 1
79 244 1
79 95 1
79 111 1
79 127 1
79 143 1
79 159 1
79 175 1
79 191 1
79 207 1
79 223 1
79 239 1
79 255 1
79 78 1
79 77 1
79 76 1
79 75 1
79 74 1
79 73 1
79 72 1
79 71 1
79 70 1
79 69 1
79 68 1
79 67 1
79 66 1
79 65 1
79 64 1
79 63 1
79 62 1
79 47 1
79 45 1
79 31 1
79 28 1
79 15 1
79 11 1
80 97 1
80 114 1
80 131 1
80 148 1
80 165 1
80 182 1
80 199 1
80 216 1
80 233 1
80 250 1
80 81 1
80 82 1
80 83 1
80 84 1
80 85 1
80 86 1
80 87 1
80 88 1
80 89 1
80 90 1
80 91 1
80 92 1
80 93 1
80 94 1
80 95 1
80 96 1
80 112 1
80 128 1
80 144 1
80 160 1
80 176 1
80 192 1
80 208 1
80 224 1
80 240 1
80 65 1
80 64 1
80 50 1
80 48 1
80 35 1
80 32 1
80 20 1
80 16 1
80 5 1
80 0 1
81 98 1
81 115 1
81 132 1
81 149 1
81 166 1
81 183 1
81 200 1
81 217 1
81 234 1
81 251 1
81 96 1
81 82 1
81 83 1
81 84 1
81 85 1
81 86 1
81 87 1
81 88 1
81 89 1
81 90 1
81 91 1
81 92 1
81 93 1
81 94 1
81 95 1
81 97 1
81 113 1
81 129 1
81 145 1
81 161 1
81 177 1
81 193 1
81 209 1
81 225 1
81 241 1
81 80 1
81 66 1
81 65 1
81 64 1
81 51 1
81 49 1
81 36 1
81 33 1
81 21 1
81 17 1
81 6 1
81 1 1
82 99 1
82 116 1
82 133 1
82 150 1
82 167 1
82 184 1
82 201 1
82 218 1
82 235 1
82 252 1
82 97 1
82 112 1
82 83 1
82 84 1
82 85 1
82 86 1
82 87 1
82 88 1
82 89 1
82 90 1
82 91 1
82 92 1
82 93 1
82 94 1
82 95 1
82 98 1
82 114 1
82 130 1
82 146 1
82 162 1
82 178 1
82 194 1
82 210 1
82 226 1
82 242 1
82 81 1
82 80 1
82 67 1
82 66 1
82 65 1
82 52 1
82 50 1
82 48 1
82 37 1
82 34 1
82 22 1
82 18 1
82 7 1
82 2 1
83 100 1
83 117 1
83 134 1
83 151 1
83 168 1
83 185 1
83 202 1
83 219 1
83 236 1
83 253 1
83 98 1
83 113 1
83 128 1
83 84 1
83 85 1
83 86 1
83 87 1
83 88 1
83 89 1
83 90 1
83 91 1
83 92 1
83 93 1
83 94 1
83 95 1
83 99 1
83 115 1
83 131 1
83 147 1
83 163 1
83 179 1
83 195 1
83 211 1
83 227 1
83 243 1
83 82 1
83 81 1
83 80 1
83 68 1
83 67 1
83 66 1
83 53 1
83 51 1
83 49 1
83 38 1
83 35 1
83 32 1
83 23 1
83 19 1
83 8 1
83 3 1
84 101 1
84 118 1
84 135 1
84 152 1
84 169 1
84 186 1
84 203 1
84 220 1
84 237 1
84 254 1
84 99 1
84 114 1
84 129 1
84 144 1
84 85 1
84 86 1
84 87 1
84 88 1
84 89 1
84 90 1
84 91 1
84 92 1
84 93 1
84 94 1
84 95 1
84 100 1
84 116 1
84 132 1
84 148 1
84 164 1
84 180 1
84 196 1
84 212 1
84 228 1
84 244 1
84 83 1
84 82 1
84 81 1
84 80 1
84 69 1
84 68 1
84 67 1
84 54 1
84 52 1
84 50 1
84 39 1
84 36 1
84 33 1
84 24 1
84 20 1
84 16 1
84 9 1
84 4 1
85 102 1
85 119 1
85 136 1
85 153 1
85 170 1
85 187 1
85 204 1
85 221 1
85 238 1
85 255 1
85 100 1
85 115 1
85 130 1
85 145 1
85 160 1
85 86 1
85 87 1
85 88 1
85 89 1
85 90 1
85 91 1
85 92 1
85 93 1
85 94 1
85 95 1
85 101 1
85 117 1
85 133 1
85 149 1
85 165 1
85 181 1
85 197 1
85 213 1
85 229 1
85 245 1
85 84 1
85 83 1
85 82 1
85 81 1
85 80 1
85 70 1
85 69 1
85 68 1
85 55 1
85 53 1
85 51 1
85 40 1
85 37 1
85 34 1
85 25 1
85 21 1
85 17 1
85 10 1
85 5 1
85 0 1
86 103 1
86 120 1
86 137 1
86 154 1
86 171 1
86 188 1
86 205 1
86 222 1
86 239 1
86 101 1
86 116 1
86 131 1
86 146 1
86 161 1
86 176 1
86 87 1
86 88 1
86 89 1
86 90 1
86 91 1
86 92 1
86 93 1
86 94 1
86 95 1
86 102 1
86 118 1
86 134 1
86 150 1
86 166 1
86 182 1
86 198 1
86 214 1
86 230 1
86 246 1
86 85 1
86 84 1
86 83 1
86 82 1
86 81 1
86 80 1
86 71 1
86 70 1
86 69 1
86 56 1
86 54 1
86 52 1
86 41 1
86 38 1
86 35 1
86 26 1
86 22 1
86 18 1
86 11 1
86 6 1
86 1 1
87 104 1
87 121 1
87 138 1
87 155 1
87 172 1
87 189 1
87 206 1
87 223 1
87 102 1
87 117 1
87 132 1
87 147 1
87 162 1
87 177 1
87 192 1
87 88 1
87 89 1
87 90 1
87 91 1
87 92 1
87 93 1
87 94 1
87 95 1
87 103 1
87 119 1
87 135 1
87 151 1
87 167 1
87 183 1
87 199 1
87 215 1
87 231 1
87 247 1
87 86 1
87 85 1
87 84 1
87 83 1
87 82 1
87 81 1
87 80 1
87 72 1
87 71 1
87 70 1
87 57 1
87 55 1
87 53 1
87 42 1
87 39 1
87 36 1
87 27 1
87 23 1
87 19 1
87 12 1
87 7 1
87 2 1
88 105 1
88 122 1
88 139 1
88 156 1
88 173 1
88 190 1
88 207 1
88 103 1
88 118 1
88 133 1
88 148 1
88 163 1
88 178 1
88 193 1
88 208 1
88 89 1
88 90 1
88 91 1
88 92 1
88 93 1
88 94 1
88 95 1
88 104 1
88 120 1
88 136 1
88 152 1
88 168 1
88 184 1
88 200 1
88 216 1
88 232 1
88 248 1
88 87 1
88 86 1
88 85 1
88 84 1
88 83 1
88 82 1
88 81 1
88 80 1
88 73 1
88 72 1
88 71 1
88 58 1
88 56 1
88 54 1
88 43 1
88 40 1
88 37 1
88 28 1
88 24 1
88 20 1
88 13 1
88 8 1
88 3 1
89 106 1
89 123 1
89 140 1
89 157 1
89 174 1
89 191 1
89 104 1
89 119 1
89 134 1
89 149 1
89 164 1
89 179 1
89 194 1
89 209 1
89 224 1
89 90 1
89 91 1
89 92 1
89 93 1
89 94 1
89 95 1
89 105 1
89 121 1
89 137 1
89 153 1
89 169 1
89 185 1
89 201 1
89 217 1
89 233 1
89 249 1
89 88 1
89 87 1
89 86 1
89 85 1
89 84 1
89 83 1
89 82 1
89 81 1
89 80 1
89 74 1
89 73 1
89 72 1
89 59 1
89 57 1
89 55 1
89 44 1
89 41 1
89 38 1
89 29 1
89 25 1
89 21 1
89 14 1
89 9 1
89 4 1
90 107 1
90 124 1
90 141 1
90 158 1
90 175 1
90 105 1
90 120 1
90 135 1
90 150 1
90 165 1
90 180 1
90 195 1
90 210 1
90 225 1
90 240 1
90 91 1
90 92 1
90 93 1
90 94 1
90 95 1
90 106 1
90 122 1
90 138 1
90 154 1
90 170 1
90 186 1
90 202 1
90 218 1
90 234 1
90 250 1
90 89 1
90 88 1
90 87 1
90 86 1
90 85 1
90 84 1
90 83 1
90 82 1
90 81 1
90 80 1
90 75 1
90 74 1
90 73 1
90 60 1
90 58 1
90 56 1
90 45 1
90 42 1
90 39 1
90 30 1
90 26 1
90 22 1
90 15 1
90 10 1
90 5 1
91 108 1
91 125 1
91 142 1
91 159 1
91 106 1
91 121 1
91 136 1
91 151 1
91 166 1
91 181 1
91 196 1
91 211 1
91 226 1
91 241 1
91 92 1
91 93 1
91 94 1
91 95 1
91 107 1
91 123 1
91 139 1
91 155 1
91 171 1
91 187 1
91 203 1
91 219 1
91 235 1
91 251 1
91 90 1
91 89 1
91 88 1
91 87 1
91 86 1
91 85 1
91 84 1
91 83 1
91 82 1
91 81 1
91 80 1
91 76 1
91 75 1
91 74 1
91 61 1
91 59 1
91 57 1
91 46 1
91 43 1
91 40 1
91 31 1
91 27 1
91 23 1
91 11 1
91 6 1
92 109 1
92 126 1
92 143 1
92 107 1
92 122 1
92 137 1
92 152 1
92 167 1
92 182 1
92 197 1
92 212 1
92 227 1
92 242 1
92 93 1
92 94 1
92 95 1
92 108 1
92 124 1
92 140 1
92 156 1
92 172 1
92 188 1
92 204 1
92 220 1
92 236 1
92 252 1
92 91 1
92 90 1
92 89 1
92 88 1
92 87 1
92 86 1
92 85 1
92 84 1
92 83 1
92 82 1
92 81 1
92 80 1
92 77 1
92 76 1
92 75 1
92 62 1
92 60 1
92 58 1
92 47 1
92 44 1
92 41 1
92 28 1
92 24 1
92 12 1
92 7 1
93 110 1
93 127 1
93 108 1
93 123 1
93 138 1
93 153 1
93 168 1
93 183 1
93 198 1
93 213 1
93 228 1
93 243 1
93 94 1
93 95 1
93 109 1
93 125 1
93 141 1
93 157 1
93 173 1
93 189 1
93 205 1
93 221 1
93 237 1
93 253 1
93 92 1
93 91 1
93 90 1
93 89 1
93 88 1
93 87 1
93 86 1
93 85 1
93 84 1
93 83 1
93 82 1
93 81 1
93 80 1
93 78 1
93 77 1
93 76 1
93 63 1
93 61 1
93 59 1
93 45 1
93 42 1
93 29 1
93 25 1
93 13 1
93 8 1
94 111 1
94 109 1
94 124 1
94 139 1
94 154 1
94 169 1
94 184 1
94 199 1
94 214 1
94 229 1
94 244 1
94 95 1
94 110 1
94 126 1
94 142 1
94 158 1
94 174 1
94 190 1
94 206 1
94 222 1
94 238 1
94 254 1
94 93 1
94 92 1
94 91 1
94 90 1
94 89 1
94 88 1
94 87 1
94 86 1
94 85 1
94 84 1
94 83 1
94 82 1
94 81 1
94 80 1
94 79 1
94 78 1
94 77 1
94 62 1
94 60 1
94 46 1
94 43 1
94 30 1
94 26 1
94 14 1
94 9 1
95 110 1
95 125 1
95 140 1
95 155 1
95 170 1
95 185 1
95 200 1
95 215 1
95 230 1
95 245 1
95 111 1
95 127 1
95 143 1
95 159 1
95 175 1
95 191 1
95 207 1
95 223 1
95 239 1
95 255 1
95 94 1
95 93 1
95 92 1
95 91 1
95 90 1
95 89 1
95 88 1
95 87 1
95 86 1
95 85 1
95 84 1
95 83 1
95 82 1
95 81 1
95 80 1
95 79 1
95 78 1
95 63 1
95 61 1
95 47 1
95 44 1
95 31 1
95 27 1
