data;
param V := 196;
param E := 
56 64 1
56 65 1
56 66 1
56 67 1
56 68 1
56 69 1
56 70 1
56 84 1
56 98 1
56 112 1
56 126 1
56 140 1
56 154 1
56 168 1
56 182 1
56 43 1
56 42 1
56 30 1
56 28 1
56 17 1
56 14 1
56 4 1
56 0 1
57 72 1
57 87 1
57 102 1
57 117 1
57 132 1
57 147 1
57 162 1
57 177 1
57 192 1
57 70 1
57 58 1
57 59 1
57 60 1
57 61 1
57 62 1
57 63 1
57 64 1
57 65 1
57 66 1
57 67 1
57 68 1
57 69 1
57 71 1
57 85 1
57 99 1
57 113 1
57 127 1
57 141 1
57 155 1
57 169 1
57 183 1
57 56 1
57 44 1
57 43 1
57 42 1
57 31 1
57 29 1
57 18 1
57 15 1
57 5 1
57 1 1
58 73 1
58 88 1
58 103 1
58 118 1
58 133 1
58 148 1
58 163 1
58 178 1
58 193 1
58 71 1
58 84 1
58 59 1
58 60 1
58 61 1
58 62 1
58 63 1
58 64 1
58 65 1
58 66 1
58 67 1
58 68 1
58 69 1
58 72 1
58 86 1
58 100 1
58 114 1
58 128 1
58 142 1
58 156 1
58 170 1
58 184 1
58 57 1
58 56 1
58 45 1
58 44 1
58 43 1
58 32 1
58 30 1
58 28 1
58 19 1
58 16 1
58 6 1
58 2 1
59 74 1
59 89 1
59 104 1
59 119 1
59 134 1
59 149 1
59 164 1
59 179 1
59 194 1
59 72 1
59 85 1
59 98 1
59 60 1
59 61 1
59 62 1
59 63 1
59 64 1
59 65 1
59 66 1
59 67 1
59 68 1
59 69 1
59 73 1
59 87 1
59 101 1
59 115 1
59 129 1
59 143 1
59 157 1
59 171 1
59 185 1
59 58 1
59 57 1
59 56 1
59 46 1
59 45 1
59 44 1
59 33 1
59 31 1
59 29 1
59 20 1
59 17 1
59 14 1
59 7 1
59 3 1
60 75 1
60 90 1
60 105 1
60 120 1
60 135 1
60 150 1
60 165 1
60 180 1
60 195 1
60 73 1
60 86 1
60 99 1
60 112 1
60 61 1
60 62 1
60 63 1
60 64 1
60 65 1
60 66 1
60 67 1
60 68 1
60 69 1
60 74 1
60 88 1
60 102 1
60 116 1
60 130 1
60 144 1
60 158 1
60 172 1
60 186 1
60 59 1
60 58 1
60 57 1
60 56 1
60 47 1
60 46 1
60 45 1
60 34 1
60 32 1
60 30 1
60 21 1
60 18 1
60 15 1
60 8 1
60 4 1
60 0 1
61 76 1
61 91 1
61 106 1
61 121 1
61 136 1
61 151 1
61 166 1
61 181 1
61 74 1
61 87 1
61 100 1
61 113 1
61 126 1
61 62 1
61 63 1
61 64 1
61 65 1
61 66 1
61 67 1
61 68 1
61 69 1
61 75 1
61 89 1
61 103 1
61 117 1
61 131 1
61 145 1
61 159 1
61 173 1
61 187 1
61 60 1
61 59 1
61 58 1
61 57 1
61 56 1
61 48 1
61 47 1
61 46 1
61 35 1
61 33 1
61 31 1
61 22 1
61 19 1
61 16 1
61 9 1
61 5 1
61 1 1
62 77 1
62 92 1
62 107 1
62 122 1
62 137 1
62 152 1
62 167 1
62 75 1
62 88 1
62 101 1
62 114 1
62 127 1
62 140 1
62 63 1
62 64 1
62 65 1
62 66 1
62 67 1
62 68 1
62 69 1
62 76 1
62 90 1
62 104 1
62 118 1
62 132 1
62 146 1
62 160 1
62 174 1
62 188 1
62 61 1
62 60 1
62 59 1
62 58 1
62 57 1
62 56 1
62 49 1
62 48 1
62 47 1
62 36 1
62 34 1
62 32 1
62 23 1
62 20 1
62 17 1
62 10 1
62 6 1
62 2 1
63 78 1
63 93 1
63 108 1
63 123 1
63 138 1
63 153 1
63 76 1
63 89 1
63 102 1
63 115 1
63 128 1
63 141 1
63 154 1
63 64 1
63 65 1
63 66 1
63 67 1
63 68 1
63 69 1
63 77 1
63 91 1
63 105 1
63 119 1
63 133 1
63 147 1
63 161 1
63 175 1
63 189 1
63 62 1
63 61 1
63 60 1
63 59 1
63 58 1
63 57 1
63 56 1
63 50 1
63 49 1
63 48 1
63 37 1
63 35 1
63 33 1
63 24 1
63 21 1
63 18 1
63 11 1
63 7 1
63 3 1
64 79 1
64 94 1
64 109 1
64 124 1
64 139 1
64 77 1
64 90 1
64 103 1
64 116 1
64 129 1
64 142 1
64 155 1
64 168 1
64 65 1
64 66 1
64 67 1
64 68 1
64 69 1
64 78 1
64 92 1
64 106 1
64 120 1
64 134 1
64 148 1
64 162 1
64 176 1
64 190 1
64 63 1
64 62 1
64 61 1
64 60 1
64 59 1
64 58 1
64 57 1
64 56 1
64 51 1
64 50 1
64 49 1
64 38 1
64 36 1
64 34 1
64 25 1
64 22 1
64 19 1
64 12 1
64 8 1
64 4 1
65 80 1
65 95 1
65 110 1
65 125 1
65 78 1
65 91 1
65 104 1
65 117 1
65 130 1
65 143 1
65 156 1
65 169 1
65 182 1
65 66 1
65 67 1
65 68 1
65 69 1
65 79 1
65 93 1
65 107 1
65 121 1
65 135 1
65 149 1
65 163 1
65 177 1
65 191 1
65 64 1
65 63 1
65 62 1
65 61 1
65 60 1
65 59 1
65 58 1
65 57 1
65 56 1
65 52 1
65 51 1
65 50 1
65 39 1
65 37 1
65 35 1
65 26 1
65 23 1
65 20 1
65 13 1
65 9 1
65 5 1
66 81 1
66 96 1
66 111 1
66 79 1
66 92 1
66 105 1
66 118 1
66 131 1
66 144 1
66 157 1
66 170 1
66 183 1
66 67 1
66 68 1
66 69 1
66 80 1
66 94 1
66 108 1
66 122 1
66 136 1
66 150 1
66 164 1
66 178 1
66 192 1
66 65 1
66 64 1
66 63 1
66 62 1
66 61 1
66 60 1
66 59 1
66 58 1
66 57 1
66 56 1
66 53 1
66 52 1
66 51 1
66 40 1
66 38 1
66 36 1
66 27 1
66 24 1
66 21 1
66 10 1
66 6 1
67 82 1
67 97 1
67 80 1
67 93 1
67 106 1
67 119 1
67 132 1
67 145 1
67 158 1
67 171 1
67 184 1
67 68 1
67 69 1
67 81 1
67 95 1
67 109 1
67 123 1
67 137 1
67 151 1
67 165 1
67 179 1
67 193 1
67 66 1
67 65 1
67 64 1
67 63 1
67 62 1
67 61 1
67 60 1
67 59 1
67 58 1
67 57 1
67 56 1
67 54 1
67 53 1
67 52 1
67 41 1
67 39 1
67 37 1
67 25 1
67 22 1
67 11 1
67 7 1
68 83 1
68 81 1
68 94 1
68 107 1
68 120 1
68 133 1
68 146 1
68 159 1
68 172 1
68 185 1
68 69 1
68 82 1
68 96 1
68 110 1
68 124 1
68 138 1
68 152 1
68 166 1
68 180 1
68 194 1
68 67 1
68 66 1
68 65 1
68 64 1
68 63 1
68 62 1
68 61 1
68 60 1
68 59 1
68 58 1
68 57 1
68 56 1
68 55 1
68 54 1
68 53 1
68 40 1
68 38 1
68 26 1
68 23 1
68 12 1
68 8 1
69 82 1
69 95 1
69 108 1
69 121 1
69 134 1
69 147 1
69 160 1
69 173 1
69 186 1
69 83 1
69 97 1
69 111 1
69 125 1
69 139 1
69 153 1
69 167 1
69 181 1
69 195 1
69 68 1
69 67 1
69 66 1
69 65 1
69 64 1
69 63 1
69 62 1
69 61 1
69 60 1
69 59 1
69 58 1
69 57 1
69 56 1
69 55 1
69 54 1
69 41 1
69 39 1
69 27 1
69 24 1
69 13 1
69 9 1
70 85 1
70 100 1
70 115 1
70 130 1
70 145 1
70 160 1
70 175 1
70 190 1
70 71 1
70 72 1
70 73 1
70 74 1
70 75 1
70 76 1
70 77 1
70 78 1
70 79 1
70 80 1
70 81 1
70 82 1
70 83 1
70 84 1
70 98 1
70 112 1
70 126 1
70 140 1
70 154 1
70 168 1
70 182 1
70 57 1
70 56 1
70 44 1
70 42 1
70 31 1
70 28 1
70 18 1
70 14 1
70 5 1
70 0 1
71 86 1
71 101 1
71 116 1
71 131 1
71 146 1
71 161 1
71 176 1
71 191 1
71 84 1
71 72 1
71 73 1
71 74 1
71 75 1
71 76 1
71 77 1
71 78 1
71 79 1
71 80 1
71 81 1
71 82 1
71 83 1
71 85 1
71 99 1
71 113 1
71 127 1
71 141 1
71 155 1
71 169 1
71 183 1
71 70 1
71 58 1
71 57 1
71 56 1
71 45 1
71 43 1
71 32 1
71 29 1
71 19 1
71 15 1
71 6 1
71 1 1
72 87 1
72 102 1
72 117 1
72 132 1
72 147 1
72 162 1
72 177 1
72 192 1
72 85 1
72 98 1
72 73 1
72 74 1
72 75 1
72 76 1
72 77 1
72 78 1
72 79 1
72 80 1
72 81 1
72 82 1
72 83 1
72 86 1
72 100 1
72 114 1
72 128 1
72 142 1
72 156 1
72 170 1
72 184 1
72 71 1
72 70 1
72 59 1
72 58 1
72 57 1
72 46 1
72 44 1
72 42 1
72 33 1
72 30 1
72 20 1
72 16 1
72 7 1
72 2 1
73 88 1
73 103 1
73 118 1
73 133 1
73 148 1
73 163 1
73 178 1
73 193 1
73 86 1
73 99 1
73 112 1
73 74 1
73 75 1
73 76 1
73 77 1
73 78 1
73 79 1
73 80 1
73 81 1
73 82 1
73 83 1
73 87 1
73 101 1
73 115 1
73 129 1
73 143 1
73 157 1
73 171 1
73 185 1
73 72 1
73 71 1
73 70 1
73 60 1
73 59 1
73 58 1
73 47 1
73 45 1
73 43 1
73 34 1
73 31 1
73 28 1
73 21 1
73 17 1
73 8 1
73 3 1
74 89 1
74 104 1
74 119 1
74 134 1
74 149 1
74 164 1
74 179 1
74 194 1
74 87 1
74 100 1
74 113 1
74 126 1
74 75 1
74 76 1
74 77 1
74 78 1
74 79 1
74 80 1
74 81 1
74 82 1
74 83 1
74 88 1
74 102 1
74 116 1
74 130 1
74 144 1
74 158 1
74 172 1
74 186 1
74 73 1
74 72 1
74 71 1
74 70 1
74 61 1
74 60 1
74 59 1
74 48 1
74 46 1
74 44 1
74 35 1
74 32 1
74 29 1
74 22 1
74 18 1
74 14 1
74 9 1
74 4 1
75 90 1
75 105 1
75 120 1
75 135 1
75 150 1
75 165 1
75 180 1
75 195 1
75 88 1
75 101 1
75 114 1
75 127 1
75 140 1
75 76 1
75 77 1
75 78 1
75 79 1
75 80 1
75 81 1
75 82 1
75 83 1
75 89 1
75 103 1
75 117 1
75 131 1
75 145 1
75 159 1
75 173 1
75 187 1
75 74 1
75 73 1
75 72 1
75 71 1
75 70 1
75 62 1
75 61 1
75 60 1
75 49 1
75 47 1
75 45 1
75 36 1
75 33 1
75 30 1
75 23 1
75 19 1
75 15 1
75 10 1
75 5 1
75 0 1
76 91 1
76 106 1
76 121 1
76 136 1
76 151 1
76 166 1
76 181 1
76 89 1
76 102 1
76 115 1
76 128 1
76 141 1
76 154 1
76 77 1
76 78 1
76 79 1
76 80 1
76 81 1
76 82 1
76 83 1
76 90 1
76 104 1
76 118 1
76 132 1
76 146 1
76 160 1
76 174 1
76 188 1
76 75 1
76 74 1
76 73 1
76 72 1
76 71 1
76 70 1
76 63 1
76 62 1
76 61 1
76 50 1
76 48 1
76 46 1
76 37 1
76 34 1
76 31 1
76 24 1
76 20 1
76 16 1
76 11 1
76 6 1
76 1 1
77 92 1
77 107 1
77 122 1
77 137 1
77 152 1
77 167 1
77 90 1
77 103 1
77 116 1
77 129 1
77 142 1
77 155 1
77 168 1
77 78 1
77 79 1
77 80 1
77 81 1
77 82 1
77 83 1
77 91 1
77 105 1
77 119 1
77 133 1
77 147 1
77 161 1
77 175 1
77 189 1
77 76 1
77 75 1
77 74 1
77 73 1
77 72 1
77 71 1
77 70 1
77 64 1
77 63 1
77 62 1
77 51 1
77 49 1
77 47 1
77 38 1
77 35 1
77 32 1
77 25 1
77 21 1
77 17 1
77 12 1
77 7 1
77 2 1
78 93 1
78 108 1
78 123 1
78 138 1
78 153 1
78 91 1
78 104 1
78 117 1
78 130 1
78 143 1
78 156 1
78 169 1
78 182 1
78 79 1
78 80 1
78 81 1
78 82 1
78 83 1
78 92 1
78 106 1
78 120 1
78 134 1
78 148 1
78 162 1
78 176 1
78 190 1
78 77 1
78 76 1
78 75 1
78 74 1
78 73 1
78 72 1
78 71 1
78 70 1
78 65 1
78 64 1
78 63 1
78 52 1
78 50 1
78 48 1
78 39 1
78 36 1
78 33 1
78 26 1
78 22 1
78 18 1
78 13 1
78 8 1
78 3 1
79 94 1
79 109 1
79 124 1
79 139 1
79 92 1
79 105 1
79 118 1
79 131 1
79 144 1
79 157 1
79 170 1
79 183 1
79 80 1
79 81 1
79 82 1
79 83 1
79 93 1
79 107 1
79 121 1
79 135 1
79 149 1
79 163 1
79 177 1
79 191 1
79 78 1
79 77 1
79 76 1
79 75 1
79 74 1
79 73 1
79 72 1
79 71 1
79 70 1
79 66 1
79 65 1
79 64 1
79 53 1
79 51 1
79 49 1
79 40 1
79 37 1
79 34 1
79 27 1
79 23 1
79 19 1
79 9 1
79 4 1
80 95 1
80 110 1
80 125 1
80 93 1
80 106 1
80 119 1
80 132 1
80 145 1
80 158 1
80 171 1
80 184 1
80 81 1
80 82 1
80 83 1
80 94 1
80 108 1
80 122 1
80 136 1
80 150 1
80 164 1
80 178 1
80 192 1
80 79 1
80 78 1
80 77 1
80 76 1
80 75 1
80 74 1
80 73 1
80 72 1
80 71 1
80 70 1
80 67 1
80 66 1
80 65 1
80 54 1
80 52 1
80 50 1
80 41 1
80 38 1
80 35 1
80 24 1
80 20 1
80 10 1
80 5 1
81 96 1
81 111 1
81 94 1
81 107 1
81 120 1
81 133 1
81 146 1
81 159 1
81 172 1
81 185 1
81 82 1
81 83 1
81 95 1
81 109 1
81 123 1
81 137 1
81 151 1
81 165 1
81 179 1
81 193 1
81 80 1
81 79 1
81 78 1
81 77 1
81 76 1
81 75 1
81 74 1
81 73 1
81 72 1
81 71 1
81 70 1
81 68 1
81 67 1
81 66 1
81 55 1
81 53 1
81 51 1
81 39 1
81 36 1
81 25 1
81 21 1
81 11 1
81 6 1
82 97 1
82 95 1
82 108 1
82 121 1
82 134 1
82 147 1
82 160 1
82 173 1
82 186 1
82 83 1
82 96 1
82 110 1
82 124 1
82 138 1
82 152 1
82 166 1
82 180 1
82 194 1
82 81 1
82 80 1
82 79 1
82 78 1
82 77 1
82 76 1
82 75 1
82 74 1
82 73 1
82 72 1
82 71 1
82 70 1
82 69 1
82 68 1
82 67 1
82 54 1
82 52 1
82 40 1
82 37 1
82 26 1
82 22 1
82 12 1
82 7 1
83 96 1
83 109 1
83 122 1
83 135 1
83 148 1
83 161 1
83 174 1
83 187 1
83 97 1
83 111 1
83 125 1
83 139 1
83 153 1
83 167 1
83 181 1
83 195 1
83 82 1
83 81 1
83 80 1
83 79 1
83 78 1
83 77 1
83 76 1
83 75 1
83 74 1
83 73 1
83 72 1
83 71 1
83 70 1
83 69 1
83 68 1
83 55 1
83 53 1
83 41 1
83 38 1
83 27 1
83 23 1
83 13 1
83 8 1
84 99 1
84 114 1
84 129 1
84 144 1
84 159 1
84 174 1
84 189 1
84 85 1
84 86 1
84 87 1
84 88 1
84 89 1
84 90 1
84 91 1
84 92 1
84 93 1
84 94 1
84 95 1
84 96 1
84 97 1
84 98 1
84 112 1
84 126 1
84 140 1
84 154 1
84 168 1
84 182 1
84 71 1
84 70 1
84 58 1
84 56 1
84 45 1
84 42 1
84 32 1
84 28 1
84 19 1
84 14 1
84 6 1
84 0 1
85 100 1
85 115 1
85 130 1
85 145 1
85 160 1
85 175 1
85 190 1
85 98 1
85 86 1
85 87 1
85 88 1
85 89 1
85 90 1
85 91 1
85 92 1
85 93 1
85 94 1
85 95 1
85 96 1
85 97 1
85 99 1
85 113 1
85 127 1
85 141 1
85 155 1
85 169 1
85 183 1
85 84 1
85 72 1
85 71 1
85 70 1
85 59 1
85 57 1
85 46 1
85 43 1
85 33 1
85 29 1
85 20 1
85 15 1
85 7 1
85 1 1
86 101 1
86 116 1
86 131 1
86 146 1
86 161 1
86 176 1
86 191 1
86 99 1
86 112 1
86 87 1
86 88 1
86 89 1
86 90 1
86 91 1
86 92 1
86 93 1
86 94 1
86 95 1
86 96 1
86 97 1
86 100 1
86 114 1
86 128 1
86 142 1
86 156 1
86 170 1
86 184 1
86 85 1
86 84 1
86 73 1
86 72 1
86 71 1
86 60 1
86 58 1
86 56 1
86 47 1
86 44 1
86 34 1
86 30 1
86 21 1
86 16 1
86 8 1
86 2 1
87 102 1
87 117 1
87 132 1
87 147 1
87 162 1
87 177 1
87 192 1
87 100 1
87 113 1
87 126 1
87 88 1
87 89 1
87 90 1
87 91 1
87 92 1
87 93 1
87 94 1
87 95 1
87 96 1
87 97 1
87 101 1
87 115 1
87 129 1
87 143 1
87 157 1
87 171 1
87 185 1
87 86 1
87 85 1
87 84 1
87 74 1
87 73 1
87 72 1
87 61 1
87 59 1
87 57 1
87 48 1
87 45 1
87 42 1
87 35 1
87 31 1
87 22 1
87 17 1
87 9 1
87 3 1
88 103 1
88 118 1
88 133 1
88 148 1
88 163 1
88 178 1
88 193 1
88 101 1
88 114 1
88 127 1
88 140 1
88 89 1
88 90 1
88 91 1
88 92 1
88 93 1
88 94 1
88 95 1
88 96 1
88 97 1
88 102 1
88 116 1
88 130 1
88 144 1
88 158 1
88 172 1
88 186 1
88 87 1
88 86 1
88 85 1
88 84 1
88 75 1
88 74 1
88 73 1
88 62 1
88 60 1
88 58 1
88 49 1
88 46 1
88 43 1
88 36 1
88 32 1
88 28 1
88 23 1
88 18 1
88 10 1
88 4 1
89 104 1
89 119 1
89 134 1
89 149 1
89 164 1
89 179 1
89 194 1
89 102 1
89 115 1
89 128 1
89 141 1
89 154 1
89 90 1
89 91 1
89 92 1
89 93 1
89 94 1
89 95 1
89 96 1
89 97 1
89 103 1
89 117 1
89 131 1
89 145 1
89 159 1
89 173 1
89 187 1
89 88 1
89 87 1
89 86 1
89 85 1
89 84 1
89 76 1
89 75 1
89 74 1
89 63 1
89 61 1
89 59 1
89 50 1
89 47 1
89 44 1
89 37 1
89 33 1
89 29 1
89 24 1
89 19 1
89 14 1
89 11 1
89 5 1
90 105 1
90 120 1
90 135 1
90 150 1
90 165 1
90 180 1
90 195 1
90 103 1
90 116 1
90 129 1
90 142 1
90 155 1
90 168 1
90 91 1
90 92 1
90 93 1
90 94 1
90 95 1
90 96 1
90 97 1
90 104 1
90 118 1
90 132 1
90 146 1
90 160 1
90 174 1
90 188 1
90 89 1
90 88 1
90 87 1
90 86 1
90 85 1
90 84 1
90 77 1
90 76 1
90 75 1
90 64 1
90 62 1
90 60 1
90 51 1
90 48 1
90 45 1
90 38 1
90 34 1
90 30 1
90 25 1
90 20 1
90 15 1
90 12 1
90 6 1
90 0 1
91 106 1
91 121 1
91 136 1
91 151 1
91 166 1
91 181 1
91 104 1
91 117 1
91 130 1
91 143 1
91 156 1
91 169 1
91 182 1
91 92 1
91 93 1
91 94 1
91 95 1
91 96 1
91 97 1
91 105 1
91 119 1
91 133 1
91 147 1
91 161 1
91 175 1
91 189 1
91 90 1
91 89 1
91 88 1
91 87 1
91 86 1
91 85 1
91 84 1
91 78 1
91 77 1
91 76 1
91 65 1
91 63 1
91 61 1
91 52 1
91 49 1
91 46 1
91 39 1
91 35 1
91 31 1
91 26 1
91 21 1
91 16 1
91 13 1
91 7 1
91 1 1
92 107 1
92 122 1
92 137 1
92 152 1
92 167 1
92 105 1
92 118 1
92 131 1
92 144 1
92 157 1
92 170 1
92 183 1
92 93 1
92 94 1
92 95 1
92 96 1
92 97 1
92 106 1
92 120 1
92 134 1
92 148 1
92 162 1
92 176 1
92 190 1
92 91 1
92 90 1
92 89 1
92 88 1
92 87 1
92 86 1
92 85 1
92 84 1
92 79 1
92 78 1
92 77 1
92 66 1
92 64 1
92 62 1
92 53 1
92 50 1
92 47 1
92 40 1
92 36 1
92 32 1
92 27 1
92 22 1
92 17 1
92 8 1
92 2 1
93 108 1
93 123 1
93 138 1
93 153 1
93 106 1
93 119 1
93 132 1
93 145 1
93 158 1
93 171 1
93 184 1
93 94 1
93 95 1
93 96 1
93 97 1
93 107 1
93 121 1
93 135 1
93 149 1
93 163 1
93 177 1
93 191 1
93 92 1
93 91 1
93 90 1
93 89 1
93 88 1
93 87 1
93 86 1
93 85 1
93 84 1
93 80 1
93 79 1
93 78 1
93 67 1
93 65 1
93 63 1
93 54 1
93 51 1
93 48 1
93 41 1
93 37 1
93 33 1
93 23 1
93 18 1
93 9 1
93 3 1
94 109 1
94 124 1
94 139 1
94 107 1
94 120 1
94 133 1
94 146 1
94 159 1
94 172 1
94 185 1
94 95 1
94 96 1
94 97 1
94 108 1
94 122 1
94 136 1
94 150 1
94 164 1
94 178 1
94 192 1
94 93 1
94 92 1
94 91 1
94 90 1
94 89 1
94 88 1
94 87 1
94 86 1
94 85 1
94 84 1
94 81 1
94 80 1
94 79 1
94 68 1
94 66 1
94 64 1
94 55 1
94 52 1
94 49 1
94 38 1
94 34 1
94 24 1
94 19 1
94 10 1
94 4 1
95 110 1
95 125 1
95 108 1
95 121 1
95 134 1
95 147 1
95 160 1
95 173 1
95 186 1
95 96 1
95 97 1
95 109 1
95 123 1
95 137 1
95 151 1
95 165 1
95 179 1
95 193 1
95 94 1
95 93 1
95 92 1
95 91 1
95 90 1
95 89 1
95 88 1
95 87 1
95 86 1
95 85 1
95 84 1
95 82 1
95 81 1
95 80 1
95 69 1
95 67 1
95 65 1
95 53 1
95 50 1
95 39 1
95 35 1
95 25 1
95 20 1
95 11 1
95 5 1
96 111 1
96 109 1
96 122 1
96 135 1
96 148 1
96 161 1
96 174 1
96 187 1
96 97 1
96 110 1
96 124 1
96 138 1
96 152 1
96 166 1
96 180 1
96 194 1
96 95 1
96 94 1
96 93 1
96 92 1
96 91 1
96 90 1
96 89 1
96 88 1
96 87 1
96 86 1
96 85 1
96 84 1
96 83 1
96 82 1
96 81 1
96 68 1
96 66 1
96 54 1
96 51 1
96 40 1
96 36 1
96 26 1
96 21 1
96 12 1
96 6 1
97 110 1
97 123 1
97 136 1
97 149 1
97 162 1
97 175 1
97 188 1
97 111 1
97 125 1
97 139 1
97 153 1
97 167 1
97 181 1
97 195 1
97 96 1
97 95 1
97 94 1
97 93 1
97 92 1
97 91 1
97 90 1
97 89 1
97 88 1
97 87 1
97 86 1
97 85 1
97 84 1
97 83 1
97 82 1
97 69 1
97 67 1
97 55 1
97 52 1
97 41 1
97 37 1
97 27 1
97 22 1
97 13 1
97 7 1
98 113 1
98 128 1
98 143 1
98 158 1
98 173 1
98 188 1
98 99 1
98 100 1
98 101 1
98 102 1
98 103 1
98 104 1
98 105 1
98 106 1
98 107 1
98 108 1
98 109 1
98 110 1
98 111 1
98 112 1
98 126 1
98 140 1
98 154 1
98 168 1
98 182 1
98 85 1
98 84 1
98 72 1
98 70 1
98 59 1
98 56 1
98 46 1
98 42 1
98 33 1
98 28 1
98 20 1
98 14 1
98 7 1
98 0 1
99 114 1
99 129 1
99 144 1
99 159 1
99 174 1
99 189 1
99 112 1
99 100 1
99 101 1
99 102 1
99 103 1
99 104 1
99 105 1
99 106 1
99 107 1
99 108 1
99 109 1
99 110 1
99 111 1
99 113 1
99 127 1
99 141 1
99 155 1
99 169 1
99 183 1
99 98 1
99 86 1
99 85 1
99 84 1
99 73 1
99 71 1
99 60 1
99 57 1
99 47 1
99 43 1
99 34 1
99 29 1
99 21 1
99 15 1
99 8 1
99 1 1
100 115 1
100 130 1
100 145 1
100 160 1
100 175 1
100 190 1
100 113 1
100 126 1
100 101 1
100 102 1
100 103 1
100 104 1
100 105 1
100 106 1
100 107 1
100 108 1
100 109 1
100 110 1
100 111 1
100 114 1
100 128 1
100 142 1
100 156 1
100 170 1
100 184 1
100 99 1
100 98 1
100 87 1
100 86 1
100 85 1
100 74 1
100 72 1
100 70 1
100 61 1
100 58 1
100 48 1
100 44 1
100 35 1
100 30 1
100 22 1
100 16 1
100 9 1
100 2 1
101 116 1
101 131 1
101 146 1
101 161 1
101 176 1
101 191 1
101 114 1
101 127 1
101 140 1
101 102 1
101 103 1
101 104 1
101 105 1
101 106 1
101 107 1
101 108 1
101 109 1
101 110 1
101 111 1
101 115 1
101 129 1
101 143 1
101 157 1
101 171 1
101 185 1
101 100 1
101 99 1
101 98 1
101 88 1
101 87 1
101 86 1
101 75 1
101 73 1
101 71 1
101 62 1
101 59 1
101 56 1
101 49 1
101 45 1
101 36 1
101 31 1
101 23 1
101 17 1
101 10 1
101 3 1
102 117 1
102 132 1
102 147 1
102 162 1
102 177 1
102 192 1
102 115 1
102 128 1
102 141 1
102 154 1
102 103 1
102 104 1
102 105 1
102 106 1
102 107 1
102 108 1
102 109 1
102 110 1
102 111 1
102 116 1
102 130 1
102 144 1
102 158 1
102 172 1
102 186 1
102 101 1
102 100 1
102 99 1
102 98 1
102 89 1
102 88 1
102 87 1
102 76 1
102 74 1
102 72 1
102 63 1
102 60 1
102 57 1
102 50 1
102 46 1
102 42 1
102 37 1
102 32 1
102 24 1
102 18 1
102 11 1
102 4 1
103 118 1
103 133 1
103 148 1
103 163 1
103 178 1
103 193 1
103 116 1
103 129 1
103 142 1
103 155 1
103 168 1
103 104 1
103 105 1
103 106 1
103 107 1
103 108 1
103 109 1
103 110 1
103 111 1
103 117 1
103 131 1
103 145 1
103 159 1
103 173 1
103 187 1
103 102 1
103 101 1
103 100 1
103 99 1
103 98 1
103 90 1
103 89 1
103 88 1
103 77 1
103 75 1
103 73 1
103 64 1
103 61 1
103 58 1
103 51 1
103 47 1
103 43 1
103 38 1
103 33 1
103 28 1
103 25 1
103 19 1
103 12 1
103 5 1
104 119 1
104 134 1
104 149 1
104 164 1
104 179 1
104 194 1
104 117 1
104 130 1
104 143 1
104 156 1
104 169 1
104 182 1
104 105 1
104 106 1
104 107 1
104 108 1
104 109 1
104 110 1
104 111 1
104 118 1
104 132 1
104 146 1
104 160 1
104 174 1
104 188 1
104 103 1
104 102 1
104 101 1
104 100 1
104 99 1
104 98 1
104 91 1
104 90 1
104 89 1
104 78 1
104 76 1
104 74 1
104 65 1
104 62 1
104 59 1
104 52 1
104 48 1
104 44 1
104 39 1
104 34 1
104 29 1
104 26 1
104 20 1
104 14 1
104 13 1
104 6 1
105 120 1
105 135 1
105 150 1
105 165 1
105 180 1
105 195 1
105 118 1
105 131 1
105 144 1
105 157 1
105 170 1
105 183 1
105 106 1
105 107 1
105 108 1
105 109 1
105 110 1
105 111 1
105 119 1
105 133 1
105 147 1
105 161 1
105 175 1
105 189 1
105 104 1
105 103 1
105 102 1
105 101 1
105 100 1
105 99 1
105 98 1
105 92 1
105 91 1
105 90 1
105 79 1
105 77 1
105 75 1
105 66 1
105 63 1
105 60 1
105 53 1
105 49 1
105 45 1
105 40 1
105 35 1
105 30 1
105 27 1
105 21 1
105 15 1
105 7 1
105 0 1
106 121 1
106 136 1
106 151 1
106 166 1
106 181 1
106 119 1
106 132 1
106 145 1
106 158 1
106 171 1
106 184 1
106 107 1
106 108 1
106 109 1
106 110 1
106 111 1
106 120 1
106 134 1
106 148 1
106 162 1
106 176 1
106 190 1
106 105 1
106 104 1
106 103 1
106 102 1
106 101 1
106 100 1
106 99 1
106 98 1
106 93 1
106 92 1
106 91 1
106 80 1
106 78 1
106 76 1
106 67 1
106 64 1
106 61 1
106 54 1
106 50 1
106 46 1
106 41 1
106 36 1
106 31 1
106 22 1
106 16 1
106 8 1
106 1 1
107 122 1
107 137 1
107 152 1
107 167 1
107 120 1
107 133 1
107 146 1
107 159 1
107 172 1
107 185 1
107 108 1
107 109 1
107 110 1
107 111 1
107 121 1
107 135 1
107 149 1
107 163 1
107 177 1
107 191 1
107 106 1
107 105 1
107 104 1
107 103 1
107 102 1
107 101 1
107 100 1
107 99 1
107 98 1
107 94 1
107 93 1
107 92 1
107 81 1
107 79 1
107 77 1
107 68 1
107 65 1
107 62 1
107 55 1
107 51 1
107 47 1
107 37 1
107 32 1
107 23 1
107 17 1
107 9 1
107 2 1
108 123 1
108 138 1
108 153 1
108 121 1
108 134 1
108 147 1
108 160 1
108 173 1
108 186 1
108 109 1
